run,source_file,round_number,agent_id,agent_group,institution_choice,in_si,in_sfi,wealth,reputation,rank,strategy,contribution_capacity,vulnerability,shock_occurred,has_constitutional_change
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,5,21,developed,SI,1,0,13850037.333333332,5.0,6 out of 26,LLM,1.0,0.3,1,1
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,5,22,developed,SI,1,0,11035073.333333332,3.96,9 out of 26,LLM,1.0,0.3,1,1
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,5,23,developing,SFI,0,1,1483930.9142857143,7.52,15 out of 26,LLM,0.1,1.5,1,1
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,5,24,developed,SI,1,0,10865834.333333332,3.72,10 out of 26,LLM,1.0,0.3,1,1
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,5,25,developed,SI,1,0,12737383.333333334,5.12,7 out of 26,LLM,1.0,0.3,1,1
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,0,developed,SI,1,0,31966882.266666666,5.0,1 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,1,developing,SFI,0,1,1524893.4285714286,6.44,18 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,2,developing,SFI,0,1,1803019.4285714286,5.12,16 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,3,developing,SFI,0,1,1052953.4285714286,6.24,23 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,4,developed,SI,1,0,12099744.266666666,5.0,9 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,5,developing,SFI,0,1,941767.4285714286,5.16,25 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,6,developed,SI,1,0,20126455.266666666,5.0,4 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,7,developed,SI,1,0,15072107.266666666,5.0,6 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,8,developing,SFI,0,1,1302270.4285714286,5.0,21 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,9,developing,SFI,0,1,2016093.4285714286,1.0,14 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,10,developing,SFI,0,1,948404.4285714286,4.76,24 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,11,developing,SFI,0,1,1799735.4285714286,5.12,17 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,12,developing,SFI,0,1,1110118.4285714286,5.0,22 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,13,developing,SFI,0,1,1439622.4285714286,5.0,20 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,14,developed,SI,1,0,10918856.266666666,4.76,10 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,15,developing,SFI,0,1,1886153.4285714286,1.0,15 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,16,developing,SFI,0,1,662427.4285714286,8.0,26 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,17,developing,SFI,0,1,1502246.4285714286,5.0,19 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,18,developed,SI,1,0,13703987.26666667,5.12,8 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,19,developed,SI,1,0,21504470.266666666,1.0,3 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,20,developed,SI,1,0,23185230.266666666,5.0,2 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,21,developed,SI,1,0,17218602.266666666,5.0,5 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,22,developed,SI,1,0,8686721.266666666,5.0,12 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,23,developing,SFI,0,1,2146357.4285714286,5.0,13 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,24,developed,SI,1,0,14505149.266666666,4.76,7 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,25,developed,SI,1,0,10381124.266666668,1.0,11 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,0,developed,SI,1,0,12281276.733333334,1.0,12 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,1,developing,SFI,0,1,1697496.285714286,5.0,19 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,2,developing,SFI,0,1,1475622.285714286,5.0,22 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,3,developing,SFI,0,1,1225556.285714286,7.64,23 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,4,developed,SI,1,0,14425014.733333332,5.12,10 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,5,developing,SFI,0,1,1206968.285714286,4.92,24 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,6,developed,SI,1,0,32432568.733333334,5.0,2 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,7,developed,SI,1,0,20389656.733333334,5.0,5 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,8,developing,SFI,0,1,1974873.285714286,7.04,16 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,9,developing,SFI,0,1,2488696.285714286,5.0,14 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,10,developing,SFI,0,1,1499794.285714286,5.12,21 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,11,developing,SFI,0,1,1957924.285714286,5.12,17 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,12,developing,SFI,0,1,1065885.285714286,5.24,25 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,13,developing,SFI,0,1,1612225.285714286,5.0,20 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,14,developed,SI,1,0,20228420.733333334,5.0,6 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,15,developing,SFI,0,1,2558756.285714286,5.12,13 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,16,developing,SFI,0,1,935030.2857142858,5.16,26 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,17,developing,SFI,0,1,2149439.285714286,5.0,15 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,18,developed,SI,1,0,26009077.733333334,5.0,4 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,19,developed,SI,1,0,33775501.733333334,1.0,1 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,20,developed,SI,1,0,31495299.733333334,5.0,3 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,21,developed,SI,1,0,19535170.733333334,5.0,7 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,22,developed,SI,1,0,15008505.733333332,7.04,9 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,23,developing,SFI,0,1,1818960.285714286,1.0,18 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,24,developed,SI,1,0,16818876.733333334,4.92,8 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,25,developed,SI,1,0,12311376.733333334,5.0,11 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,0,developed,SI,1,0,21118927.066666666,4.84,12 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,1,developing,SFI,0,1,1667706.685714286,5.0,23 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,2,developing,SFI,0,1,2145832.685714286,5.6,18 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,3,developing,SFI,0,1,1195766.685714286,5.36,25 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,4,developed,SI,1,0,25479066.066666663,5.0,7 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,5,developing,SFI,0,1,1177178.685714286,5.84,26 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,6,developed,SI,1,0,23251345.066666666,1.0,9 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,7,developed,SI,1,0,21509113.066666666,5.6,10 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,8,developing,SFI,0,1,2430742.685714286,1.0,17 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,9,developing,SFI,0,1,2958906.685714286,5.12,13 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,10,developing,SFI,0,1,1745004.685714286,5.0,22 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,11,developing,SFI,0,1,1928134.685714286,5.0,20 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,12,developing,SFI,0,1,2036095.685714286,7.04,19 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,13,developing,SFI,0,1,1582435.685714286,3.24,24 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,14,developed,SI,1,0,35768955.06666666,5.0,2 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,15,developing,SFI,0,1,2528966.685714286,1.0,16 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,16,developing,SFI,0,1,1905240.6857142858,5.12,21 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,17,developing,SFI,0,1,2669649.685714286,5.0,15 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,18,developed,SI,1,0,35620954.06666666,1.0,3 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,19,developed,SI,1,0,54820995.06666666,1.0,1 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,20,developed,SI,1,0,32614078.066666666,5.0,4 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,21,developed,SI,1,0,21419529.066666666,4.92,11 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,22,developed,SI,1,0,26100326.066666663,5.12,5 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,23,developing,SFI,0,1,2789170.685714286,5.36,14 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,24,developed,SI,1,0,25869108.066666666,5.0,6 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,25,developed,SI,1,0,23607835.066666666,5.0,8 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,0,developed,SI,1,0,34747621.46666667,5.0,7 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,1,developing,SFI,0,1,1504897.428571429,6.68,26 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,2,developing,SFI,0,1,2875732.4285714286,5.0,17 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,3,developing,SFI,0,1,1644143.428571429,3.0,24 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,4,developed,SI,1,0,29672723.466666665,4.92,10 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,5,developing,SFI,0,1,1514369.428571429,5.0,25 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,6,developed,SI,1,0,35442880.46666667,8.0,6 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,7,developed,SI,1,0,24703057.46666667,5.0,12 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,8,developing,SFI,0,1,3146396.4285714286,5.12,15 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,9,developing,SFI,0,1,3596097.4285714286,7.04,13 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,10,developing,SFI,0,1,2088832.428571429,5.0,20 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,11,developing,SFI,0,1,2250911.428571429,7.4,19 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,12,developing,SFI,0,1,1873286.428571429,1.0,22 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,13,developing,SFI,0,1,1919626.428571429,5.36,21 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,14,developed,SI,1,0,44961096.46666667,3.0,4 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,15,developing,SFI,0,1,3366157.4285714286,5.0,14 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,16,developing,SFI,0,1,1742431.4285714286,1.0,23 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,17,developing,SFI,0,1,3006840.4285714286,5.0,16 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,18,developed,SI,1,0,49806588.46666667,5.0,2 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,19,developed,SI,1,0,64625527.46666667,1.0,1 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,20,developed,SI,1,0,31806530.46666667,4.12,8 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,21,developed,SI,1,0,45600830.46666667,5.48,3 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,22,developed,SI,1,0,36791569.46666667,5.0,5 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,23,developing,SFI,0,1,2626361.4285714286,1.0,18 out of 26,LLM,0.1,1.5,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,24,developed,SI,1,0,30059956.46666667,3.2,9 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,25,developed,SI,1,0,27798680.46666667,5.0,11 out of 26,LLM,1.0,0.3,0,0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,0,developed,SI,1,0,48714218.866666675,5.0,6 out of 26,LLM,1.0,0.3,1,1
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,1,developing,SFI,0,1,1616601.428571429,4.84,25 out of 26,LLM,0.1,1.5,1,1
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,2,developing,SFI,0,1,3343650.4285714286,5.36,17 out of 26,LLM,0.1,1.5,1,1
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,3,developing,SFI,0,1,1722262.428571429,5.12,23 out of 26,LLM,0.1,1.5,1,1
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,4,developed,SI,1,0,42141377.86666667,8.0,8 out of 26,LLM,1.0,0.3,1,1
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,5,developing,SFI,0,1,2126073.428571429,5.84,21 out of 26,LLM,0.1,1.5,1,1
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,6,developed,SI,1,0,41912006.866666675,5.24,9 out of 26,LLM,1.0,0.3,1,1
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,7,developed,SI,1,0,31172225.86666667,8.0,12 out of 26,LLM,1.0,0.3,1,1
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,8,developing,SFI,0,1,3758100.4285714286,3.0,15 out of 26,LLM,0.1,1.5,1,1
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,9,developing,SFI,0,1,4207801.428571429,5.0,13 out of 26,LLM,0.1,1.5,1,1
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,10,developing,SFI,0,1,1700536.428571429,5.0,24 out of 26,LLM,0.1,1.5,1,1
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,11,developing,SFI,0,1,2348201.428571429,5.36,19 out of 26,LLM,0.1,1.5,1,1
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,12,developing,SFI,0,1,1484990.428571429,5.12,26 out of 26,LLM,0.1,1.5,1,1
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,13,developing,SFI,0,1,2031330.428571429,6.44,22 out of 26,LLM,0.1,1.5,1,1
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,14,developed,SI,1,0,57430162.866666675,5.36,4 out of 26,LLM,1.0,0.3,1,1
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,15,developing,SFI,0,1,3977861.4285714286,1.0,14 out of 26,LLM,0.1,1.5,1,1
