evidence_id,round_number,agent_id,institution_choice,kind,bad_rep_prev,rep_drop_prev,gossip_prev,contribution,prop,motifs,text_excerpt,source_path
RB-09-A8-belief_strategy,9,8,SFI,belief_strategy,1,1,1,,0.03862736395718,,Most peers use the SI strategy.,rounds[9].agents[8].belief_state.institutional_strategy
RB-09-A8-belief_observations,9,8,SFI,belief_observations,1,1,1,,0.03862736395718,named_agents,Agent 15 and Agent 9 made low contributions.,rounds[9].agents[8].belief_state.observations
RB-09-A10-belief_observations,9,10,SFI,belief_observations,0,0,0,,0.2361907988652853,named_agents,"Agent 15 and Agent 21 have not contributed this round, while Agent 2 and Agent 8 have low contributions.",rounds[9].agents[10].belief_state.observations
RB-09-A12-contribution,9,12,SFI,contribution,0,0,0,,0.5338211950655093,opportunistic,I'm choosing a high contribution to maximize my payoff and balance immediate resilience needs against long-run cooperation incentives.,rounds[9].agents[12].contribution_reasoning
RB-09-A12-belief_strategy,9,12,SFI,belief_strategy,0,0,0,,0.5338211950655093,conformity,Most peers are contributing highly in the SI institution.,rounds[9].agents[12].belief_state.institutional_strategy
RB-09-A12-belief_observations,9,12,SFI,belief_observations,0,0,0,,0.5338211950655093,named_agents,Agent 15 and Agent 8 contributed lowly in SFI.,rounds[9].agents[12].belief_state.observations
RB-09-A13-contribution,9,13,SFI,contribution,1,1,0,,0.2604673453949558,,"The marginal return per unit contributed is low, but contributing this amount balances immediate resilience needs against long-run cooperation incentives.",rounds[9].agents[13].contribution_reasoning
RB-09-A13-belief_strategy,9,13,SFI,belief_strategy,1,1,0,,0.2604673453949558,,Most contributors are using strategy SI.,rounds[9].agents[13].belief_state.institutional_strategy
RB-09-A13-belief_observations,9,13,SFI,belief_observations,1,1,0,,0.2604673453949558,,"High contributions from peers in SI, low contributions from SFI.",rounds[9].agents[13].belief_state.observations
RB-09-A14-contribution,9,14,SI,contribution,0,0,0,,0.3336217570032066,conformity|opportunistic,"I'm choosing a moderate contribution to balance my self-interest with cooperation, considering the high MCPR and previous round's group average contribution.",rounds[9].agents[14].contribution_reasoning
RB-09-A14-punishment,9,14,SI,punishment,0,0,0,,0.3336217570032066,opportunistic,Focus on punishing free-riders and rewarding high contributors to maintain balance in contributions and credibility within our institution.,rounds[9].agents[14].punishment_reasoning
RB-09-A14-belief_observations,9,14,SI,belief_observations,0,0,0,,0.3336217570032066,named_agents,"Agent 14 contributed moderately, with a payoff of $9,192,141.4.",rounds[9].agents[14].belief_state.observations
RB-09-A15-contribution,9,15,SFI,contribution,1,1,1,,0.0,,Contribution is zero due to low marginal return per unit contributed.,rounds[9].agents[15].contribution_reasoning
RB-09-A15-belief_strategy,9,15,SFI,belief_strategy,1,1,1,,0.0,,Most peers follow SI strategy.,rounds[9].agents[15].belief_state.institutional_strategy
RB-09-A15-belief_observations,9,15,SFI,belief_observations,1,1,1,,0.0,,"High contributors in SI, low contributor in SFI.",rounds[9].agents[15].belief_state.observations
RB-09-A16-contribution,9,16,SFI,contribution,0,0,0,,0.573910676542303,opportunistic,"To maximize my cumulative payoff, I will contribute a significant amount to take advantage of the high marginal return per unit contributed.",rounds[9].agents[16].contribution_reasoning
RB-09-A16-belief_observations,9,16,SFI,belief_observations,0,0,0,,0.573910676542303,named_agents,Agent 15 and Agent 2 have low contributions in SFI.,rounds[9].agents[16].belief_state.observations
RB-09-A17-belief_strategy,9,17,SFI,belief_strategy,0,0,0,,0.1662875073944491,opportunistic,"Most peers contribute to SFI, but some defect or free-ride.",rounds[9].agents[17].belief_state.institutional_strategy
RB-09-A18-contribution,9,18,SI,contribution,1,1,1,,0.2007766503962132,opportunistic,"Following the SI strategy, I contribute a significant amount to maximize my cumulative payoff while maintaining institutional credibility.",rounds[9].agents[18].contribution_reasoning
RB-09-A18-punishment,9,18,SI,punishment,1,1,1,,0.2007766503962132,opportunistic,"Focusing on free-riders who contributed below the group average or whose stated intent does not match their action, while rewarding generous contributors.",rounds[9].agents[18].punishment_reasoning
RB-09-A18-belief_strategy,9,18,SI,belief_strategy,1,1,1,,0.2007766503962132,,Most peers use the SI strategy.,rounds[9].agents[18].belief_state.institutional_strategy
RB-09-A18-belief_observations,9,18,SI,belief_observations,1,1,1,,0.2007766503962132,,High contributors are rewarded with higher payoffs.,rounds[9].agents[18].belief_state.observations
RB-09-A19-contribution,9,19,SI,contribution,1,0,1,,0.2225374022272841,,Contribute at the group average of the previous round to maintain consistency and avoid standing out as a defector.,rounds[9].agents[19].contribution_reasoning
RB-09-A19-punishment,9,19,SI,punishment,1,0,1,,0.2225374022272841,opportunistic,Focused on punishing free-riders and rewarding generous contributors to the Global Emissions Reduction Fund.,rounds[9].agents[19].punishment_reasoning
RB-09-A19-belief_strategy,9,19,SI,belief_strategy,1,0,1,,0.2225374022272841,,Most peers follow the Selfish-Institutional (SI) strategy.,rounds[9].agents[19].belief_state.institutional_strategy
RB-09-A19-belief_observations,9,19,SI,belief_observations,1,0,1,,0.2225374022272841,named_agents,"Agent 19 observed high contributions from Agents 6, 7, and 20.",rounds[9].agents[19].belief_state.observations
RB-09-A20-punishment,9,20,SI,punishment,0,0,0,,0.7860021081582623,opportunistic,Punished free-riders and rewarded cooperative agents to maintain credibility and influence.,rounds[9].agents[20].punishment_reasoning
RB-09-A20-belief_observations,9,20,SI,belief_observations,0,0,0,,0.7860021081582623,named_agents,"High contributions from most peers, except Agent 15 and 21.",rounds[9].agents[20].belief_state.observations
RB-09-A21-punishment,9,21,SI,punishment,0,0,0,,0.0,opportunistic,Focused on punishing free-riders and rewarding high contributors based on their actual contributions and stated intent.,rounds[9].agents[21].punishment_reasoning
RB-09-A22-contribution,9,22,SI,contribution,0,1,0,,0.3669318867256006,opportunistic,"Contribute a moderate amount to balance self-interest and cooperation, considering MCPR and previous round data.",rounds[9].agents[22].contribution_reasoning
RB-09-A22-punishment,9,22,SI,punishment,0,1,0,,0.3669318867256006,opportunistic,Punishing free-riders and rewarding cooperative agents to maintain institutional credibility and long-run climate stability.,rounds[9].agents[22].punishment_reasoning
RB-09-A22-belief_strategy,9,22,SI,belief_strategy,0,1,0,,0.3669318867256006,,All agents follow the SI strategy.,rounds[9].agents[22].belief_state.institutional_strategy
RB-09-A22-belief_observations,9,22,SI,belief_observations,0,1,0,,0.3669318867256006,conformity|opportunistic,"High-contributing peers are mostly cooperative, while low-contributors are defectors or free-riders.",rounds[9].agents[22].belief_state.observations
RB-09-A24-punishment,9,24,SI,punishment,0,0,0,,0.6653369582280633,opportunistic,Punishing free-riders while rewarding high-contributors to maintain institutional credibility and cooperation.,rounds[9].agents[24].punishment_reasoning
RB-09-A24-belief_observations,9,24,SI,belief_observations,0,0,0,,0.6653369582280633,named_agents,"Agent 15 and Agent 21 contributed nothing, while Agent 2's contribution was very low.",rounds[9].agents[24].belief_state.observations
RB-09-A25-punishment,9,25,SI,punishment,0,0,0,,0.7194586096984694,punishment_avoidance|opportunistic,Targeted free-riders and high contributors for optimal sanction strategy.,rounds[9].agents[25].punishment_reasoning
RB-10-A0-contribution,10,0,SI,contribution,0,0,0,,0.277126479990374,opportunistic,"I'm choosing a moderate contribution to balance between cooperation and self-interest, considering my high wealth and SI institution.",rounds[10].agents[0].contribution_reasoning
RB-10-A0-punishment,10,0,SI,punishment,0,0,0,,0.277126479990374,opportunistic,Punishing free-riders and rewarding high contributors based on their actions and stated intent in this round.,rounds[10].agents[0].punishment_reasoning
RB-10-A3-contribution,10,3,SFI,contribution,1,1,0,,0.3098163155324677,opportunistic,Contribute at the group average to maximize cumulative payoff and avoid standing out as a free-rider.,rounds[10].agents[3].contribution_reasoning
RB-10-A3-belief_strategy,10,3,SFI,belief_strategy,1,1,0,,0.3098163155324677,,Most peers follow the SI strategy.,rounds[10].agents[3].belief_state.institutional_strategy
RB-10-A3-belief_observations,10,3,SFI,belief_observations,1,1,0,,0.3098163155324677,,High contributors are mostly in the SI institution.,rounds[10].agents[3].belief_state.observations
RB-10-A4-contribution,10,4,SI,contribution,0,0,0,,0.3559446975715719,opportunistic,"I'm choosing a moderate contribution to balance between self-interest and cooperation, considering my past contributions and institutional strategy.",rounds[10].agents[4].contribution_reasoning
RB-10-A4-punishment,10,4,SI,punishment,0,0,0,,0.3559446975715719,opportunistic,Punishing free-riders and rewarding high contributors to maintain cooperation within SI.,rounds[10].agents[4].punishment_reasoning
RB-10-A4-belief_strategy,10,4,SI,belief_strategy,0,0,0,,0.3559446975715719,opportunistic,Most peers follow a self-interested strategy (SI).,rounds[10].agents[4].belief_state.institutional_strategy
RB-10-A4-belief_observations,10,4,SI,belief_observations,0,0,0,,0.3559446975715719,opportunistic,"High-contributors are mostly from SI, while free-riders are from SFI.",rounds[10].agents[4].belief_state.observations
RB-10-A6-punishment,10,6,SI,punishment,0,0,0,,0.5010497365780319,opportunistic,Punished free-riders and rewarded high-contributors to maintain cooperation within the SI institution.,rounds[10].agents[6].punishment_reasoning
RB-10-A7-punishment,10,7,SI,punishment,0,0,0,,0.6736766277077405,opportunistic,Punishing free-riders and rewarding high contributors to maintain cooperation and balance in the group.,rounds[10].agents[7].punishment_reasoning
RB-10-A8-contribution,10,8,SFI,contribution,0,0,0,,0.0,opportunistic,"The marginal return to me per unit contributed is low, and contributing zero aligns with my self-interest.",rounds[10].agents[8].contribution_reasoning
RB-10-A9-contribution,10,9,SFI,contribution,0,0,0,,0.0,opportunistic,"The marginal return to me per unit contributed is low, and contributing zero aligns with my self-interest.",rounds[10].agents[9].contribution_reasoning
RB-10-A9-belief_observations,10,9,SFI,belief_observations,0,0,0,,0.0,named_agents,Agent 5 and Agent 2 contributed lowly in SFI institution.,rounds[10].agents[9].belief_state.observations
RB-10-A12-contribution,10,12,SFI,contribution,1,1,1,,0.6734050137696893,,"Given my institution's high contribution history and MCPR, I choose to contribute a significant amount.",rounds[10].agents[12].contribution_reasoning
RB-10-A12-belief_strategy,10,12,SFI,belief_strategy,1,1,1,,0.6734050137696893,,Most peers contribute highly to SI institutions.,rounds[10].agents[12].belief_state.institutional_strategy
RB-10-A12-belief_observations,10,12,SFI,belief_observations,1,1,1,,0.6734050137696893,named_agents,Agent 5 and Agent 8 have not contributed this round.,rounds[10].agents[12].belief_state.observations
RB-10-A13-contribution,10,13,SFI,contribution,0,0,0,,0.2461440999294409,opportunistic,"To balance immediate resilience needs and long-run cooperation incentives, I contribute a moderate amount to avoid free-riding while also not overextending my budget.",rounds[10].agents[13].contribution_reasoning
RB-10-A14-contribution,10,14,SI,contribution,1,1,0,,0.2611867919445902,,I'm choosing a moderate contribution to balance between individual and collective interests.,rounds[10].agents[14].contribution_reasoning
RB-10-A14-punishment,10,14,SI,punishment,1,1,0,,0.2611867919445902,opportunistic,Focused on free-riders and generous contributors to maintain cooperation within the SI institution.,rounds[10].agents[14].punishment_reasoning
RB-10-A14-belief_strategy,10,14,SI,belief_strategy,1,1,0,,0.2611867919445902,,Most peers follow the SI strategy.,rounds[10].agents[14].belief_state.institutional_strategy
RB-10-A14-belief_observations,10,14,SI,belief_observations,1,1,0,,0.2611867919445902,,"High contributions from some peers, while others contribute little.",rounds[10].agents[14].belief_state.observations
RB-10-A16-contribution,10,16,SFI,contribution,1,1,1,,0.0,,Low marginal return to me per unit contributed and no apparent need for high contribution given my current wealth.,rounds[10].agents[16].contribution_reasoning
RB-10-A16-belief_strategy,10,16,SFI,belief_strategy,1,1,1,,0.0,,"Most peers in SI, few in SFI.",rounds[10].agents[16].belief_state.institutional_strategy
RB-10-A16-belief_observations,10,16,SFI,belief_observations,1,1,1,,0.0,,"High contributions from some agents, low or no contribution from others.",rounds[10].agents[16].belief_state.observations
RB-10-A18-punishment,10,18,SI,punishment,0,0,0,,0.2526427828609658,named_agents|opportunistic,"Punished free-riders (Agent 21, Agent 0) and rewarded high contributors (Agent 19, Agent 25).",rounds[10].agents[18].punishment_reasoning
RB-10-A18-belief_observations,10,18,SI,belief_observations,0,0,0,,0.2526427828609658,conformity,"High-contributing peers are mostly following SI, while low-contributors are using SFI.",rounds[10].agents[18].belief_state.observations
RB-10-A19-contribution,10,19,SI,contribution,1,0,1,,0.2774192485901204,opportunistic,"Following the high-contributor SI strategy, I choose a contribution that is higher than the previous round's group average to achieve cooperation and maximize my cumulative payoff.",rounds[10].agents[19].contribution_reasoning
RB-10-A19-punishment,10,19,SI,punishment,1,0,1,,0.2774192485901204,opportunistic,Targeted free-riders and rewarded generous contributors to promote cooperation within the SI institution.,rounds[10].agents[19].punishment_reasoning
RB-10-A19-belief_strategy,10,19,SI,belief_strategy,1,0,1,,0.2774192485901204,,Most contributors are using the Strategy of Inclusion (SI).,rounds[10].agents[19].belief_state.institutional_strategy
RB-10-A19-belief_observations,10,19,SI,belief_observations,1,0,1,,0.2774192485901204,,"High contributors in SI, low contributors in SFI.",rounds[10].agents[19].belief_state.observations
RB-10-A20-punishment,10,20,SI,punishment,0,0,0,,0.7293713037395159,opportunistic,Punished free-riders and rewarded consistent high contributors.,rounds[10].agents[20].punishment_reasoning
RB-10-A21-punishment,10,21,SI,punishment,0,0,0,,0.1585657666364165,opportunistic,"Punished free-riders and defectors, rewarded high contributors who demonstrated generosity towards cooperation.",rounds[10].agents[21].punishment_reasoning
RB-10-A22-contribution,10,22,SI,contribution,0,0,0,,0.3045009202647112,opportunistic,"Following my institution's strategy and past contributions, I'm choosing a moderate contribution to balance self-interest with cooperation.",rounds[10].agents[22].contribution_reasoning
RB-10-A22-punishment,10,22,SI,punishment,0,0,0,,0.3045009202647112,opportunistic,Punishing free-riders and rewarding cooperative agents to maintain cooperation within the institution.,rounds[10].agents[22].punishment_reasoning
RB-10-A23-contribution,10,23,SFI,contribution,1,1,1,,0.4468144618266618,,"Following my past contributions and considering the current decision card, I choose to contribute a moderate amount.",rounds[10].agents[23].contribution_reasoning
RB-10-A23-belief_strategy,10,23,SFI,belief_strategy,1,1,1,,0.4468144618266618,,Most peers contribute highly to SI institutions.,rounds[10].agents[23].belief_state.institutional_strategy
RB-10-A23-belief_observations,10,23,SFI,belief_observations,1,1,1,,0.4468144618266618,,"High contributors dominate, while SFI agents are low contributors.",rounds[10].agents[23].belief_state.observations
RB-10-A24-contribution,10,24,SI,contribution,1,1,0,,0.352700328896035,,"My contribution is based on the marginal return to me per unit contributed, which is 0.1333, and I want to maintain a balance between contributing enough to achieve some level of cooperation while also considering my own interests.",rounds[10].agents[24].contribution_reasoning
RB-10-A24-punishment,10,24,SI,punishment,1,1,0,,0.352700328896035,opportunistic,"Punishing free-riders, rewarding high contributors, and aiming for budget limit of 1,502,997 million USD.",rounds[10].agents[24].punishment_reasoning
RB-10-A24-belief_strategy,10,24,SI,belief_strategy,1,1,0,,0.352700328896035,,Most peers contribute to SI.,rounds[10].agents[24].belief_state.institutional_strategy
RB-10-A24-belief_observations,10,24,SI,belief_observations,1,1,0,,0.352700328896035,,High-contributors are mostly in SI.,rounds[10].agents[24].belief_state.observations
RB-10-A25-punishment,10,25,SI,punishment,0,0,0,,0.5671153213013213,opportunistic,Punishing free-riders and rewarding cooperative agents to maintain overall cooperation within SI institutions.,rounds[10].agents[25].punishment_reasoning
RB-11-A0-punishment,11,0,SI,punishment,0,0,0,,1.6499184991867843,future_rounds|opportunistic,Punishing free-riders and rewarding cooperative agents to maintain credibility and long-term climate stability.,rounds[11].agents[0].punishment_reasoning
RB-11-A0-belief_strategy,11,0,SI,belief_strategy,0,0,0,,1.6499184991867843,conformity,Most peers are following the SI strategy.,rounds[11].agents[0].belief_state.institutional_strategy
RB-11-A1-contribution,11,1,SFI,contribution,0,1,0,,0.5057410422640852,opportunistic,Contributing a significant amount aligns with my self-interest and allows me to maximize my cumulative payoff.,rounds[11].agents[1].contribution_reasoning
RB-11-A1-belief_strategy,11,1,SFI,belief_strategy,0,1,0,,0.5057410422640852,,Most peers contribute highly in SI institutions.,rounds[11].agents[1].belief_state.institutional_strategy
RB-11-A1-belief_observations,11,1,SFI,belief_observations,0,1,0,,0.5057410422640852,,Low contributors are mostly in SFI institutions.,rounds[11].agents[1].belief_state.observations
RB-11-A4-contribution,11,4,SI,contribution,0,0,0,,0.2647112161282337,opportunistic,"My contribution is based on a self-interested strategy, considering my previous contributions and the marginal return to me per unit contributed.",rounds[11].agents[4].contribution_reasoning
RB-11-A4-punishment,11,4,SI,punishment,0,0,0,,0.2647112161282337,future_rounds|opportunistic,Punished free-riders and rewarded high contributors to encourage long-term cooperation and climate stability.,rounds[11].agents[4].punishment_reasoning
RB-11-A4-belief_observations,11,4,SI,belief_observations,0,0,0,,0.2647112161282337,conformity,"High contributors are emerging, but some peers are not contributing.",rounds[11].agents[4].belief_state.observations
RB-11-A5-belief_strategy,11,5,SFI,belief_strategy,0,0,0,,0.0,conformity,Most peers are using the SI strategy.,rounds[11].agents[5].belief_state.institutional_strategy
RB-11-A6-contribution,11,6,SI,contribution,0,1,0,,0.3081046147738191,conformity,Following the group average contribution from the previous round to maintain cooperation and credibility.,rounds[11].agents[6].contribution_reasoning
RB-11-A6-punishment,11,6,SI,punishment,0,1,0,,0.3081046147738191,opportunistic,Punishing free-riders and rewarding those who contribute significantly to climate goals.,rounds[11].agents[6].punishment_reasoning
RB-11-A6-belief_strategy,11,6,SI,belief_strategy,0,1,0,,0.3081046147738191,,Most contributors follow the SI strategy.,rounds[11].agents[6].belief_state.institutional_strategy
RB-11-A6-belief_observations,11,6,SI,belief_observations,0,1,0,,0.3081046147738191,,High contributions from peers with similar strategies.,rounds[11].agents[6].belief_state.observations
RB-11-A7-punishment,11,7,SI,punishment,0,0,0,,0.5290329921986964,future_rounds|opportunistic,Punishing free-riders and rewarding cooperative agents to maintain long-term climate stability and institutional credibility.,rounds[11].agents[7].punishment_reasoning
RB-11-A7-belief_observations,11,7,SI,belief_observations,0,0,0,,0.5290329921986964,named_agents,"Agent 5, 12, 15, and others have not contributed this round.",rounds[11].agents[7].belief_state.observations
RB-11-A8-contribution,11,8,SFI,contribution,1,1,0,,0.0243207349895069,,"Given my past contributions and current budget, contributing a moderate amount aligns with maximizing my cumulative payoff.",rounds[11].agents[8].contribution_reasoning
RB-11-A8-belief_strategy,11,8,SFI,belief_strategy,1,1,0,,0.0243207349895069,,Most peers contribute highly in SI institutions.,rounds[11].agents[8].belief_state.institutional_strategy
RB-11-A8-belief_observations,11,8,SFI,belief_observations,1,1,0,,0.0243207349895069,,Low contributors and defectors are present in SFI.,rounds[11].agents[8].belief_state.observations
RB-11-A9-contribution,11,9,SFI,contribution,0,1,0,,3.09238985197129,,Contribute maximum to maximize cumulative payoff and benefit from MCPR.,rounds[11].agents[9].contribution_reasoning
RB-11-A9-belief_strategy,11,9,SFI,belief_strategy,0,1,0,,3.09238985197129,,Most peers follow the SI strategy.,rounds[11].agents[9].belief_state.institutional_strategy
RB-11-A9-belief_observations,11,9,SFI,belief_observations,0,1,0,,3.09238985197129,named_agents,"Agent 9 contributed significantly, but still received a negative payoff.",rounds[11].agents[9].belief_state.observations
RB-11-A10-contribution,11,10,SFI,contribution,0,0,0,,0.4851468615094084,opportunistic,"Contributing 1 billion aligns with my self-interest, given the high marginal return and the fact that most peers contribute highly in SI.",rounds[11].agents[10].contribution_reasoning
RB-11-A11-contribution,11,11,SFI,contribution,0,1,0,,0.1610320287243841,,Choosing a moderate contribution to balance immediate resilience needs and long-run cooperation incentives.,rounds[11].agents[11].contribution_reasoning
RB-11-A11-belief_strategy,11,11,SFI,belief_strategy,0,1,0,,0.1610320287243841,,Agents contribute based on institutional strategy (SFI or SI).,rounds[11].agents[11].belief_state.institutional_strategy
RB-11-A11-belief_observations,11,11,SFI,belief_observations,0,1,0,,0.1610320287243841,,"High contributors in SI, low contributors in SFI.",rounds[11].agents[11].belief_state.observations
RB-11-A14-punishment,11,14,SI,punishment,0,0,0,,0.2496469196787151,future_rounds|opportunistic,Punishing free-riders and rewarding high contributors to promote cooperation and long-term climate stability.,rounds[11].agents[14].punishment_reasoning
RB-11-A15-contribution,11,15,SFI,contribution,1,1,1,,0.0,,"The marginal return to me per unit contributed is low, and I have no incentive to contribute more than zero.",rounds[11].agents[15].contribution_reasoning
RB-11-A15-belief_strategy,11,15,SFI,belief_strategy,1,1,1,,0.0,,Most peers follow the SI strategy.,rounds[11].agents[15].belief_state.institutional_strategy
RB-11-A15-belief_observations,11,15,SFI,belief_observations,1,1,1,,0.0,,High contributors are mostly from the SI institution.,rounds[11].agents[15].belief_state.observations
RB-11-A16-contribution,11,16,SFI,contribution,1,0,0,,0.0,,Contribution is not justified by a high enough marginal return to investment (MCPR of 0.1143) given current wealth and budget constraints.,rounds[11].agents[16].contribution_reasoning
RB-11-A16-belief_strategy,11,16,SFI,belief_strategy,1,0,0,,0.0,,"Most peers follow SI, but SFI is also present.",rounds[11].agents[16].belief_state.institutional_strategy
RB-11-A16-belief_observations,11,16,SFI,belief_observations,1,0,0,,0.0,,"High contributions from some agents, low or no contribution from others.",rounds[11].agents[16].belief_state.observations
RB-11-A18-contribution,11,18,SI,contribution,0,0,0,,0.1968120131197721,future_rounds,My contribution is based on my institution's strategy of contributing a significant amount to maintain credibility and long-term climate stability.,rounds[11].agents[18].contribution_reasoning
RB-11-A18-punishment,11,18,SI,punishment,0,0,0,,0.1968120131197721,named_agents|opportunistic,Focusing on free-riders who significantly deviated from their stated intent or contributed below the group average. Rewarding Agent 0 for its generous contribution.,rounds[11].agents[18].punishment_reasoning
RB-11-A19-contribution,11,19,SI,contribution,0,0,0,,0.2450410795768961,opportunistic,"Based on previous round data and internal beliefs, I choose a moderate contribution to balance self-interest with cooperation.",rounds[11].agents[19].contribution_reasoning
RB-11-A19-punishment,11,19,SI,punishment,0,0,0,,0.2450410795768961,opportunistic,Punishing free-riders and rewarding high contributors to maintain cooperation and credibility within SI.,rounds[11].agents[19].punishment_reasoning
RB-11-A20-punishment,11,20,SI,punishment,0,0,0,,0.6443040107204764,opportunistic,Focused on punishing free-riders and rewarding high contributors in line with the SI strategy.,rounds[11].agents[20].punishment_reasoning
RB-11-A21-contribution,11,21,SI,contribution,1,1,1,,0.0352592924630727,opportunistic,"I'm choosing a moderate contribution to balance self-interest and cooperation, considering my previous contributions and the current MCPR.",rounds[11].agents[21].contribution_reasoning
RB-11-A21-punishment,11,21,SI,punishment,1,1,1,,0.0352592924630727,opportunistic,Punish free-riders while rewarding high contributors who have shown cooperation in the past.,rounds[11].agents[21].punishment_reasoning
RB-11-A21-belief_strategy,11,21,SI,belief_strategy,1,1,1,,0.0352592924630727,,Most peers follow a strategy of high contribution in SI institutions.,rounds[11].agents[21].belief_state.institutional_strategy
RB-11-A21-belief_observations,11,21,SI,belief_observations,1,1,1,,0.0352592924630727,,Low contributors were mostly found in SFI institutions.,rounds[11].agents[21].belief_state.observations
RB-11-A22-contribution,11,22,SI,contribution,0,0,0,,0.282855959336572,conformity,Following the group average contribution from the previous round to maintain cooperation and credibility.,rounds[11].agents[22].contribution_reasoning
RB-11-A22-punishment,11,22,SI,punishment,0,0,0,,0.282855959336572,opportunistic,Punish free-riders and reward cooperative contributors while considering their stated intent and past contributions.,rounds[11].agents[22].punishment_reasoning
RB-11-A24-contribution,11,24,SI,contribution,0,0,0,,0.1998279752011439,opportunistic,Contributing this amount aligns with my past behavior and allows for a balance between self-interest and cooperation.,rounds[11].agents[24].contribution_reasoning
RB-11-A24-punishment,11,24,SI,punishment,0,0,0,,0.1998279752011439,future_rounds|opportunistic,Punishing free-riders and rewarding generous contributors to maintain long-term climate stability and institutional credibility.,rounds[11].agents[24].punishment_reasoning
RB-11-A25-contribution,11,25,SI,contribution,0,0,0,,0.1825249320721905,opportunistic,"Following my past contributions and internal beliefs, I choose a moderate contribution to maintain credibility while balancing self-interest.",rounds[11].agents[25].contribution_reasoning
RB-11-A25-punishment,11,25,SI,punishment,0,0,0,,0.1825249320721905,opportunistic,Targeted punishments to free-riders and rewards for high contributors who set a good example.,rounds[11].agents[25].punishment_reasoning
RB-12-A0-contribution,12,0,SI,contribution,0,0,0,,0.0,conformity,"Based on previous rounds' data, I see that most peers are contributing significantly less than their budget, and my MCPR is relatively low at 0.1333.",rounds[12].agents[0].contribution_reasoning
RB-12-A0-punishment,12,0,SI,punishment,0,0,0,,0.0,opportunistic,Punishing free-riders and rewarding generous contributors in SI.,rounds[12].agents[0].punishment_reasoning
RB-12-A2-belief_strategy,12,2,SFI,belief_strategy,0,0,0,,0.0,conformity,Most peers are contributing highly in the SI institution.,rounds[12].agents[2].belief_state.institutional_strategy
RB-12-A4-contribution,12,4,SI,contribution,0,1,0,,0.3946635721899331,opportunistic,"To maximize my cumulative payoff, I will contribute a significant amount to take advantage of the high MCPR and set an example for other agents.",rounds[12].agents[4].contribution_reasoning
RB-12-A4-punishment,12,4,SI,punishment,0,1,0,,0.3946635721899331,future_rounds|opportunistic,Punishing free-riders and rewarding high contributors to maintain cooperation and long-term climate stability within our institution.,rounds[12].agents[4].punishment_reasoning
RB-12-A4-belief_strategy,12,4,SI,belief_strategy,0,1,0,,0.3946635721899331,,Most contributors are using the Strategy Incentivization (SI) approach.,rounds[12].agents[4].belief_state.institutional_strategy
RB-12-A4-belief_observations,12,4,SI,belief_observations,0,1,0,,0.3946635721899331,,"High contributions from peers with institutional strategy SI, while some agents have low or no contribution.",rounds[12].agents[4].belief_state.observations
RB-12-A5-contribution,12,5,SFI,contribution,1,1,1,,0.0343392318544406,opportunistic,I'm choosing to contribute my Stage 2 budget as it is a significant amount and I want to maximize my payoff.,rounds[12].agents[5].contribution_reasoning
RB-12-A5-belief_strategy,12,5,SFI,belief_strategy,1,1,1,,0.0343392318544406,,Most peers follow SI strategy.,rounds[12].agents[5].belief_state.institutional_strategy
RB-12-A5-belief_observations,12,5,SFI,belief_observations,1,1,1,,0.0343392318544406,,"High contributors in SI, low contributor in SFI.",rounds[12].agents[5].belief_state.observations
RB-12-A6-punishment,12,6,SI,punishment,0,0,0,,0.2104080081160708,opportunistic,Punishing free-riders and rewarding generous contributors who followed the SI strategy.,rounds[12].agents[6].punishment_reasoning
RB-12-A7-contribution,12,7,SI,contribution,0,1,0,,0.416874473077283,,My contribution is consistent with my past behavior and takes into account the high marginal return to investment.,rounds[12].agents[7].contribution_reasoning
RB-12-A7-punishment,12,7,SI,punishment,0,1,0,,0.416874473077283,opportunistic,Punishing free-riders while rewarding high contributors to maintain cooperation and long-run climate stability.,rounds[12].agents[7].punishment_reasoning
RB-12-A7-belief_strategy,12,7,SI,belief_strategy,0,1,0,,0.416874473077283,,Players are using the Strategy-Institution (SI) framework.,rounds[12].agents[7].belief_state.institutional_strategy
RB-12-A7-belief_observations,12,7,SI,belief_observations,0,1,0,,0.416874473077283,,"High contributors were observed, but some players still did not contribute.",rounds[12].agents[7].belief_state.observations
RB-12-A8-contribution,12,8,SFI,contribution,1,1,1,,0.0183031459508161,,"Given my past contributions and the current decision card, I choose to contribute a moderate amount.",rounds[12].agents[8].contribution_reasoning
RB-12-A8-belief_strategy,12,8,SFI,belief_strategy,1,1,1,,0.0183031459508161,,Most contributors are using the SI strategy.,rounds[12].agents[8].belief_state.institutional_strategy
RB-12-A8-belief_observations,12,8,SFI,belief_observations,1,1,1,,0.0183031459508161,,High contributions from peers with SI strategy.,rounds[12].agents[8].belief_state.observations
RB-12-A9-contribution,12,9,SFI,contribution,1,1,1,,0.4705442587812733,opportunistic,I choose to contribute the maximum amount as it aligns with my institution's strategy and will maximize my payoff.,rounds[12].agents[9].contribution_reasoning
RB-12-A9-belief_strategy,12,9,SFI,belief_strategy,1,1,1,,0.4705442587812733,,Most peers follow the SI strategy.,rounds[12].agents[9].belief_state.institutional_strategy
RB-12-A9-belief_observations,12,9,SFI,belief_observations,1,1,1,,0.4705442587812733,,High contributors are mostly from the SI institution.,rounds[12].agents[9].belief_state.observations
