run,source_file,round_number,agent_id,agent_group,institution_choice,contribution,assigned_punishments_total,assigned_rewards_total,received_punishments,received_rewards,subsidy,ldf_contribution_round,ldf_payout_round,net_climate_transfer_round,climate_damage_taken_round,parsing_failures,rule_of_law_blocks,prior_contribution
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,5,8,developing,SFI,514341.0,0.0,0.0,0.0,0.0,0.0,514341.0,20250.0,-2250.0,22500.0,0,0,24500.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,5,9,developing,SFI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20250.0,-2250.0,22500.0,0,0,200000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,5,10,developing,SFI,425190.0,0.0,0.0,0.0,0.0,0.0,425190.0,20250.0,-2250.0,22500.0,0,0,1212136.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,5,11,developing,SFI,151532.0,0.0,0.0,0.0,0.0,0.0,151532.0,20250.0,-2250.0,22500.0,0,0,151532.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,5,12,developing,SFI,250000.0,0.0,0.0,0.0,0.0,0.0,250000.0,20250.0,-2250.0,22500.0,0,0,716836.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,5,13,developing,SFI,213789.0,0.0,0.0,0.0,0.0,0.0,213789.0,20250.0,-2250.0,22500.0,0,0,890000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,5,14,developed,SI,8000000.0,9.0,3.0,0.0,0.0,0.0,8000000.0,0.0,-4500.0,4500.0,0,0,3000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,5,15,developing,SFI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20250.0,-2250.0,22500.0,0,0,200000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,5,16,developing,SFI,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,20250.0,-2250.0,22500.0,0,0,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,5,17,developing,SFI,284231.0,0.0,0.0,0.0,0.0,0.0,284231.0,20250.0,-2250.0,22500.0,0,0,25410.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,5,18,developed,SI,4502370.0,3.0,2.0,0.0,220.0,0.0,4502370.0,0.0,-4500.0,4500.0,0,0,3164053.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,5,19,developed,SI,0.0,3.0,3.0,1575.0,0.0,0.0,0.0,0.0,-4500.0,4500.0,0,0,10000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,5,20,developed,SI,3000000.0,9.0,5.0,0.0,2.0,0.0,3000000.0,0.0,-4500.0,4500.0,0,0,1000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,5,21,developed,SI,2000000.0,3.0,7.0,3.0,0.0,0.0,2000000.0,0.0,-4500.0,4500.0,0,0,8000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,5,22,developed,SI,10000000.0,5.0,3.0,0.0,0.0,155.0,10000000.0,0.0,-4500.0,4500.0,0,0,4000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,5,23,developing,SFI,200000.0,0.0,0.0,0.0,0.0,0.0,200000.0,20250.0,-2250.0,22500.0,0,0,200000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,5,24,developed,SI,5000000.0,7.0,2.0,0.0,318.0,0.0,5000000.0,0.0,-4500.0,4500.0,0,0,4000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,5,25,developed,SI,0.0,4.0,5.0,3063.0,0.0,0.0,0.0,0.0,-4500.0,4500.0,0,0,5000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,0,developed,SI,0.0,1200.0,450.0,4824.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,1,developing,SFI,500000.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0,0,500000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,2,developing,SFI,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0,0,300000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,3,developing,SFI,388814.0,0.0,0.0,0.0,0.0,0.0,388814.0,0.0,0.0,0.0,0,0,1784326.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,4,developed,SI,6000000.0,6.0,12.0,0.0,1708.0,381.0,6000000.0,0.0,0.0,0.0,0,0,8000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,5,developing,SFI,500000.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0,0,1215506.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,6,developed,SI,4102865.0,2.0,5.0,0.0,150.0,0.0,4102865.0,0.0,0.0,0.0,0,0,4000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,7,developed,SI,7000000.0,600.0,400.0,0.0,611.0,381.0,7000000.0,0.0,0.0,0.0,0,0,2629141.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,8,developing,SFI,514341.0,0.0,0.0,0.0,0.0,0.0,514341.0,0.0,0.0,0.0,0,0,514341.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,9,developing,SFI,100000.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0,0,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,10,developing,SFI,493363.0,0.0,0.0,0.0,0.0,0.0,493363.0,0.0,0.0,0.0,0,0,425190.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,11,developing,SFI,514414.0,0.0,0.0,0.0,0.0,0.0,514414.0,0.0,0.0,0.0,0,0,151532.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,12,developing,SFI,506839.0,0.0,0.0,0.0,0.0,0.0,506839.0,0.0,0.0,0.0,0,0,250000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,13,developing,SFI,213789.0,0.0,0.0,0.0,0.0,0.0,213789.0,0.0,0.0,0.0,0,0,213789.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,14,developed,SI,4000000.0,900.0,300.0,2400.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0,0,8000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,15,developing,SFI,500000.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0,0,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,16,developing,SFI,1059966.0,0.0,0.0,0.0,0.0,0.0,1059966.0,0.0,0.0,0.0,0,0,1000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,17,developing,SFI,504206.0,0.0,0.0,0.0,0.0,0.0,504206.0,0.0,0.0,0.0,0,0,284231.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,18,developed,SI,5000000.0,15.0,13.0,0.0,1410.0,381.0,5000000.0,0.0,0.0,0.0,0,0,4502370.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,19,developed,SI,0.0,1200.0,450.0,10842.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,20,developed,SI,3000000.0,1800.0,900.0,1800.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0,0,3000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,21,developed,SI,4284682.0,18.0,5.0,0.0,3.0,0.0,4284682.0,0.0,0.0,0.0,0,0,2000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,22,developed,SI,10000000.0,1500.0,500.0,0.0,0.0,381.0,10000000.0,0.0,0.0,0.0,0,0,10000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,23,developing,SFI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,200000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,24,developed,SI,4011955.0,1500.0,500.0,0.0,3.0,0.0,4011955.0,0.0,0.0,0.0,0,0,5000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,25,developed,SI,10000000.0,800.0,350.0,8757.0,0.0,381.0,10000000.0,0.0,0.0,0.0,0,0,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,0,developed,SI,31966882.0,10000.0,22500.0,0.0,0.0,709.0,31966882.0,0.0,0.0,0.0,0,0,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,1,developing,SFI,500000.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0,0,500000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,2,developing,SFI,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0,0,500.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,3,developing,SFI,500000.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0,0,388814.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,4,developed,SI,10000000.0,3.0,3.0,0.0,11500.0,709.0,10000000.0,0.0,0.0,0.0,0,0,6000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,5,developing,SFI,407402.0,0.0,0.0,0.0,0.0,0.0,407402.0,0.0,0.0,0.0,0,0,500000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,6,developed,SI,0.0,6.0,15.0,6933.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4102865.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,7,developed,SI,7000000.0,600.0,125.0,0.0,5207.0,0.0,7000000.0,0.0,0.0,0.0,0,0,7000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,8,developing,SFI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,514341.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,9,developing,SFI,200000.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,0,0,100000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,10,developing,SFI,121213.0,0.0,0.0,0.0,0.0,0.0,121213.0,0.0,0.0,0.0,0,0,493363.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,11,developing,SFI,514414.0,0.0,0.0,0.0,0.0,0.0,514414.0,0.0,0.0,0.0,0,0,514414.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,12,developing,SFI,716836.0,0.0,0.0,0.0,0.0,0.0,716836.0,0.0,0.0,0.0,0,0,506839.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,13,developing,SFI,500000.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0,0,213789.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,14,developed,SI,3000000.0,800.0,1800.0,903.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0,0,4000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,15,developing,SFI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,500000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,16,developing,SFI,400000.0,0.0,0.0,0.0,0.0,0.0,400000.0,0.0,0.0,0.0,0,0,1059966.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,17,developing,SFI,25410.0,0.0,0.0,0.0,0.0,0.0,25410.0,0.0,0.0,0.0,0,0,504206.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,18,developed,SI,0.0,300.0,450.0,7227.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,19,developed,SI,0.0,1400.0,2500.0,38136.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,20,developed,SI,4000000.0,2400.0,1200.0,0.0,602.0,0.0,4000000.0,0.0,0.0,0.0,0,0,3000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,21,developed,SI,10000000.0,12.0,3.0,0.0,2807.0,709.0,10000000.0,0.0,0.0,0.0,0,0,4284682.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,22,developed,SI,6000000.0,12.0,5.0,0.0,8734.0,0.0,6000000.0,0.0,0.0,0.0,0,0,10000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,23,developing,SFI,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0,0,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,24,developed,SI,10000000.0,1200.0,350.0,0.0,1501.0,709.0,10000000.0,0.0,0.0,0.0,0,0,4011955.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,25,developed,SI,10381124.0,1000.0,2400.0,0.0,1000.0,709.0,10381124.0,0.0,0.0,0.0,0,0,10000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,0,developed,SI,12281276.0,9.0,3.0,0.0,150.0,25779.0,12281276.0,0.0,0.0,0.0,0,0,31966882.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,1,developing,SFI,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0,0,500000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,2,developing,SFI,300000.0,0.0,0.0,0.0,0.0,0.0,300000.0,0.0,0.0,0.0,0,0,1000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,3,developing,SFI,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0,0,500000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,4,developed,SI,10000000.0,6000.0,1900.0,31059.0,1.0,0.0,10000000.0,0.0,0.0,0.0,0,0,10000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,5,developing,SFI,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0,0,407402.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,6,developed,SI,30000000.0,3.0,3.0,300006.0,0.0,25779.0,30000000.0,0.0,0.0,0.0,0,0,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,7,developed,SI,20000000.0,5.0,2.0,0.0,675.0,25779.0,20000000.0,0.0,0.0,0.0,0,0,7000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,8,developing,SFI,514341.0,0.0,0.0,0.0,0.0,0.0,514341.0,0.0,0.0,0.0,0,0,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,9,developing,SFI,500000.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0,0,200000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,10,developing,SFI,725000.0,0.0,0.0,0.0,0.0,0.0,725000.0,0.0,0.0,0.0,0,0,121213.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,11,developing,SFI,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0,0,514414.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,12,developing,SFI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,716836.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,13,developing,SFI,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0,0,500000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,14,developed,SI,4000000.0,8.0,3.0,1552464.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0,0,3000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,15,developing,SFI,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0,0,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,16,developing,SFI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,400000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,17,developing,SFI,450000.0,0.0,0.0,0.0,0.0,0.0,450000.0,0.0,0.0,0.0,0,0,25410.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,18,developed,SI,10381124.0,600000.0,500000.0,9.0,0.0,0.0,10381124.0,0.0,0.0,0.0,0,0,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,19,developed,SI,0.0,330.0,500.0,46686.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,20,developed,SI,20000000.0,3.0,7.0,0.0,0.0,25779.0,20000000.0,0.0,0.0,0.0,0,0,4000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,21,developed,SI,19535170.0,80.0,30.0,0.0,300850.0,25779.0,19535170.0,0.0,0.0,0.0,0,0,10000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,22,developed,SI,10000000.0,600.0,360.0,3240.0,3011.0,0.0,10000000.0,0.0,0.0,0.0,0,0,6000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,23,developing,SFI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,24,developed,SI,12000000.0,37000.0,7000.0,0.0,1222.0,0.0,12000000.0,0.0,0.0,0.0,0,0,10000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,25,developed,SI,10000000.0,450.0,125.0,0.0,204024.0,0.0,10000000.0,0.0,0.0,0.0,0,0,10381124.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,0,developed,SI,10559546.0,10.0,2.0,3900.0,0.0,0.0,10559546.0,0.0,0.0,0.0,0,0,12281276.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,1,developing,SFI,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0,0,1000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,2,developing,SFI,107291.0,0.0,0.0,0.0,0.0,0.0,107291.0,0.0,0.0,0.0,0,0,300000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,3,developing,SFI,388814.0,0.0,0.0,0.0,0.0,0.0,388814.0,0.0,0.0,0.0,0,0,1000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,4,developed,SI,20000000.0,2.0,5.0,0.0,1219.0,293.0,20000000.0,0.0,0.0,0.0,0,0,10000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,5,developing,SFI,500000.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0,0,1000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,6,developed,SI,12000000.0,3.0,8.0,606.0,0.0,0.0,12000000.0,0.0,0.0,0.0,0,0,30000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,7,developed,SI,21000000.0,3.0,3.0,0.0,1505.0,293.0,21000000.0,0.0,0.0,0.0,0,0,20000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,8,developing,SFI,121537.0,0.0,0.0,0.0,0.0,0.0,121537.0,0.0,0.0,0.0,0,0,514341.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,9,developing,SFI,200000.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,0,0,500000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,10,developing,SFI,493363.0,0.0,0.0,0.0,0.0,0.0,493363.0,0.0,0.0,0.0,0,0,725000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,11,developing,SFI,514414.0,0.0,0.0,0.0,0.0,0.0,514414.0,0.0,0.0,0.0,0,0,1000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,12,developing,SFI,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0,0,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,13,developing,SFI,500000.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0,0,1000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,14,developed,SI,15000000.0,3.0,8.0,0.0,0.0,0.0,15000000.0,0.0,0.0,0.0,0,0,4000000.0
