term,count_SI,count_SFI,log_odds_SI_minus_SFI,z
credibility long-run climate,1,0,4.757833230821933,0.4734453073454396
maintaining consistent contribution,1,0,4.757833230821933,0.4734453073454396
contribute maximum mcpr,1,0,4.757833230821933,0.4734453073454396
keeping room future,1,0,4.757833230821933,0.4734453073454396
well considering mcpr,1,0,4.757833230821933,0.4734453073454396
stability considering high,1,0,4.757833230821933,0.4734453073454396
avoid perceived free-rider,1,0,4.757833230821933,0.4734453073454396
social identity strategy,1,0,4.757833230821933,0.4734453073454396
return consistent past,1,0,4.757833230821933,0.4734453073454396
effort considering internal,1,0,4.757833230821933,0.4734453073454396
high amount per,1,0,4.757833230821933,0.4734453073454396
others show low,1,0,4.757833230821933,0.4734453073454396
recent contribution members,1,0,4.757833230821933,0.4734453073454396
historical cooperate high,1,0,4.757833230821933,0.4734453073454396
billion usd balance,1,0,4.757833230821933,0.4734453073454396
sfi institution identified,1,0,4.757833230821933,0.4734453073454396
contribution institution overall,1,0,4.757833230821933,0.4734453073454396
choosing contribution near,1,0,4.757833230821933,0.4734453073454396
contribution peers exceptions,1,0,4.757833230821933,0.4734453073454396
reduction maximize payoff,1,0,4.757833230821933,0.4734453073454396
contribute previous amount,1,0,4.757833230821933,0.4734453073454396
balance between individual,1,0,4.757833230821933,0.4734453073454396
collective interests considering,1,0,4.757833230821933,0.4734453073454396
past contribution need,1,0,4.757833230821933,0.4734453073454396
align institution peers,1,0,4.757833230821933,0.4734453073454396
emerging remain unknown,1,0,4.757833230821933,0.4734453073454396
contribution low others,1,0,4.757833230821933,0.4734453073454396
group past behaviors,1,0,4.757833230821933,0.4734453073454396
strategic starting point,1,0,4.757833230821933,0.4734453073454396
contribution peers like,1,0,4.757833230821933,0.4734453073454396
recent choices maintains,1,0,4.757833230821933,0.4734453073454396
contribution historical peer,1,0,4.757833230821933,0.4734453073454396
staying within budget,1,0,4.757833230821933,0.4734453073454396
contribution significantly peers,1,0,4.757833230821933,0.4734453073454396
aligning institution tendencies,1,0,4.757833230821933,0.4734453073454396
mcpr historical emissions,1,0,4.757833230821933,0.4734453073454396
reduction fund aligning,1,0,4.757833230821933,0.4734453073454396
amount show commitment,1,0,4.757833230821933,0.4734453073454396
mcpr desire cooperate,1,0,4.757833230821933,0.4734453073454396
historical behavior peer,1,0,4.757833230821933,0.4734453073454396
example cooperate maximize,1,0,4.757833230821933,0.4734453073454396
seen past actions,1,0,4.757833230821933,0.4734453073454396
past peer data,1,0,4.757833230821933,0.4734453073454396
payoff requires high,1,0,4.757833230821933,0.4734453073454396
payoff long-term credibility,1,0,4.757833230821933,0.4734453073454396
past behavior account,1,0,4.757833230821933,0.4734453073454396
standard inspection institution,1,0,4.757833230821933,0.4734453073454396
interests group stability,1,0,4.757833230821933,0.4734453073454396
amount balance past,1,0,4.757833230821933,0.4734453073454396
amount maximum balance,1,0,4.757833230821933,0.4734453073454396
peers indicate cooperate,1,0,4.757833230821933,0.4734453073454396
notable peers significantly,1,0,4.757833230821933,0.4734453073454396
contribution selfish framework,1,0,4.757833230821933,0.4734453073454396
contribution significantly seen,1,0,4.757833230821933,0.4734453073454396
previous rounds high,1,0,4.757833230821933,0.4734453073454396
strategy recent contribution,1,0,4.757833230821933,0.4734453073454396
except institution strategy,1,0,4.757833230821933,0.4734453073454396
members justify moderate,1,0,4.757833230821933,0.4734453073454396
requires starting low,1,0,4.757833230821933,0.4734453073454396
need demonstrate cooperate,1,0,4.757833230821933,0.4734453073454396
mcpr depositing ldf,1,0,4.757833230821933,0.4734453073454396
historical contribution well,1,0,4.757833230821933,0.4734453073454396
reduction aligns self-interested,1,0,4.757833230821933,0.4734453073454396
reduce emissions maintain,1,0,4.757833230821933,0.4734453073454396
cooperate set positive,1,0,4.757833230821933,0.4734453073454396
gain group cooperate,1,0,4.757833230821933,0.4734453073454396
amount observed previous,1,0,4.757833230821933,0.4734453073454396
contribute billion moderate,1,0,4.757833230821933,0.4734453073454396
peers simple fair,1,0,4.757833230821933,0.4734453073454396
peer different institution,1,0,4.757833230821933,0.4734453073454396
credibility choose contribute,1,0,4.757833230821933,0.4734453073454396
self-interest considering institution,1,0,4.757833230821933,0.4734453073454396
fact institution typically,1,0,4.757833230821933,0.4734453073454396
significantly higher contribution,1,0,4.757833230821933,0.4734453073454396
selfless-fi sfi institution,1,0,4.757833230821933,0.4734453073454396
following cooperate strategy,1,0,4.757833230821933,0.4734453073454396
maximum level unlikely,1,0,4.757833230821933,0.4734453073454396
highly others moderate,1,0,4.757833230821933,0.4734453073454396
strategy contribution significant,1,0,4.757833230821933,0.4734453073454396
contribution balances between,1,0,4.757833230821933,0.4734453073454396
defectors use selfish,1,0,4.757833230821933,0.4734453073454396
high considering mcpr,1,0,4.757833230821933,0.4734453073454396
contribute nearly entire,1,0,4.757833230821933,0.4734453073454396
previous contribution maintain,1,0,4.757833230821933,0.4734453073454396
follow mix cooperate,1,0,4.757833230821933,0.4734453073454396
allowed account mcpr,1,0,4.757833230821933,0.4734453073454396
requires high contribution,1,0,4.757833230821933,0.4734453073454396
maximally emissions reduction,1,0,4.757833230821933,0.4734453073454396
amount balance self-interest,1,0,4.757833230821933,0.4734453073454396
peers suggest cooperate,1,0,4.757833230821933,0.4734453073454396
optimal due low,1,0,4.757833230821933,0.4734453073454396
payoff contribution mcpr,1,0,4.757833230821933,0.4734453073454396
maximum balance cooperate,1,0,4.757833230821933,0.4734453073454396
nothing maximize cumulative,1,0,4.757833230821933,0.4734453073454396
mcpr developed countries,1,0,4.757833230821933,0.4734453073454396
between contribution emissions,1,0,4.757833230821933,0.4734453073454396
average seen cooperate,1,0,4.757833230821933,0.4734453073454396
strategy maximize cumulative,1,0,4.757833230821933,0.4734453073454396
contribute billion past,1,0,4.757833230821933,0.4734453073454396
historically higher emissions,1,0,4.757833230821933,0.4734453073454396
given institution high,1,0,4.757833230821933,0.4734453073454396
payoff advantage mcpr,1,0,4.757833230821933,0.4734453073454396
institution strategy low,1,0,4.757833230821933,0.4734453073454396
chosen contribute previous,1,0,4.757833230821933,0.4734453073454396
possible stage given,1,0,4.757833230821933,0.4734453073454396
contribution maintains balance,1,0,4.757833230821933,0.4734453073454396
capacity considering mcpr,1,0,4.757833230821933,0.4734453073454396
peers historical contribution,1,0,4.757833230821933,0.4734453073454396
past contribution strategy,1,0,4.757833230821933,0.4734453073454396
moderate contribution historical,1,0,4.757833230821933,0.4734453073454396
current wealth mcpr,1,0,4.757833230821933,0.4734453073454396
effects choose free-ride,1,0,4.757833230821933,0.4734453073454396
cooperate maximize payoff,1,0,4.757833230821933,0.4734453073454396
mcpr threshold considering,1,0,4.757833230821933,0.4734453073454396
emerging peers contribution,1,0,4.757833230821933,0.4734453073454396
earn reward considering,1,0,4.757833230821933,0.4734453073454396
payoff peers done,1,0,4.757833230821933,0.4734453073454396
account peer contribution,1,0,4.757833230821933,0.4734453073454396
selfish-institution strategy considering,1,0,4.757833230821933,0.4734453073454396
capacity historically higher,1,0,4.757833230821933,0.4734453073454396
trustworthy low contributors,1,0,4.757833230821933,0.4734453073454396
payoff supporting emissions,1,0,4.757833230821933,0.4734453073454396
follow through commitments,1,0,4.757833230821933,0.4734453073454396
cooperate behavior high,1,0,4.757833230821933,0.4734453073454396
mostly free-riders defectors,1,0,4.757833230821933,0.4734453073454396
top peers defectors,1,0,4.757833230821933,0.4734453073454396
institution selfish-institutional strategy,1,0,4.757833230821933,0.4734453073454396
mcpr relatively high,1,0,4.757833230821933,0.4734453073454396
suggest moderate contribution,1,0,4.757833230821933,0.4734453073454396
choose contribute billion,1,0,4.757833230821933,0.4734453073454396
potential benefits cooperate,1,0,4.757833230821933,0.4734453073454396
following cooperate behavior,1,0,4.757833230821933,0.4734453073454396
deviations expected behavior,1,0,4.757833230821933,0.4734453073454396
credibility avoid punishment,1,0,4.757833230821933,0.4734453073454396
considering historical emissions,1,0,4.757833230821933,0.4734453073454396
past trend considering,1,0,4.757833230821933,0.4734453073454396
previous contribution choose,1,0,4.757833230821933,0.4734453073454396
mcpr increase stage,1,0,4.757833230821933,0.4734453073454396
high contributors environment,1,0,4.757833230821933,0.4734453073454396
maintain credibility minimizing,1,0,4.757833230821933,0.4734453073454396
patterns current climate,1,0,4.757833230821933,0.4734453073454396
contributors institution strategy,1,0,4.757833230821933,0.4734453073454396
interests considering mcpr,1,0,4.757833230821933,0.4734453073454396
mcpr contribute moderate,1,0,4.757833230821933,0.4734453073454396
immediate payoff long-term,1,0,4.757833230821933,0.4734453073454396
good deviated norm,1,0,4.757833230821933,0.4734453073454396
low contributor considering,1,0,4.757833230821933,0.4734453073454396
high fiscal capacity,1,0,4.757833230821933,0.4734453073454396
requires contribution significant,1,0,4.757833230821933,0.4734453073454396
previous contribution maintains,1,0,4.757833230821933,0.4734453073454396
contribution total payoff,1,0,4.757833230821933,0.4734453073454396
aligning recent history,1,0,4.757833230821933,0.4734453073454396
institution strategy observed,1,0,4.757833230821933,0.4734453073454396
advantage mcpr contribution,1,0,4.757833230821933,0.4734453073454396
rounds internal beliefs,1,0,4.757833230821933,0.4734453073454396
typical strategy contribute,1,0,4.757833230821933,0.4734453073454396
peer deviations expected,1,0,4.757833230821933,0.4734453073454396
belief peers use,1,0,4.757833230821933,0.4734453073454396
actions considering past,1,0,4.757833230821933,0.4734453073454396
rounds behavior internal,1,0,4.757833230821933,0.4734453073454396
institution high-contributor pattern,1,0,4.757833230821933,0.4734453073454396
group start contribution,1,0,4.757833230821933,0.4734453073454396
maintain credibility cooperate,1,0,4.757833230821933,0.4734453073454396
follows cooperate strategy,1,0,4.757833230821933,0.4734453073454396
payoff contribution historical,1,0,4.757833230821933,0.4734453073454396
reward defectors penalized,1,0,4.757833230821933,0.4734453073454396
amount like recent,1,0,4.757833230821933,0.4734453073454396
institution tendencies choose,1,0,4.757833230821933,0.4734453073454396
good defect free-ride,1,0,4.757833230821933,0.4734453073454396
matching recent contribution,1,0,4.757833230821933,0.4734453073454396
contribution large amount,1,0,4.757833230821933,0.4734453073454396
contribution reward higher,1,0,4.757833230821933,0.4734453073454396
sfi contribution less,1,0,4.757833230821933,0.4734453073454396
contribution balance interests,1,0,4.757833230821933,0.4734453073454396
usd support global,1,0,4.757833230821933,0.4734453073454396
individual gain collective,1,0,4.757833230821933,0.4734453073454396
potential future earnings,1,0,4.757833230821933,0.4734453073454396
room future rounds,1,0,4.757833230821933,0.4734453073454396
institution strategy recent,1,0,4.757833230821933,0.4734453073454396
experience institution group,1,0,4.757833230821933,0.4734453073454396
group average seen,1,0,4.757833230821933,0.4734453073454396
budget mcpr low,1,0,4.757833230821933,0.4734453073454396
strategy institution investment,1,0,4.757833230821933,0.4734453073454396
strategy following cooperate,1,0,4.757833230821933,0.4734453073454396
behavior maximizing cumulative,1,0,4.757833230821933,0.4734453073454396
affects wealth subsequent,1,0,4.757833230821933,0.4734453073454396
institution strategy mcpr,1,0,4.757833230821933,0.4734453073454396
history institution aligns,1,0,4.757833230821933,0.4734453073454396
cooperate considering historical,1,0,4.757833230821933,0.4734453073454396
trends institution typical,1,0,4.757833230821933,0.4734453073454396
contribution multiple peers,1,0,4.757833230821933,0.4734453073454396
previous rounds optimal,1,0,4.757833230821933,0.4734453073454396
typical strategy high,1,0,4.757833230821933,0.4734453073454396
balance self-interest institution,1,0,4.757833230821933,0.4734453073454396
mcpr well internal,1,0,4.757833230821933,0.4734453073454396
strategy cooperate fact,1,0,4.757833230821933,0.4734453073454396
low contribution avoid,1,0,4.757833230821933,0.4734453073454396
payoff contribution large,1,0,4.757833230821933,0.4734453073454396
strategy contribute significant,1,0,4.757833230821933,0.4734453073454396
level balance self-interest,1,0,4.757833230821933,0.4734453073454396
mcpr fact first,1,0,4.757833230821933,0.4734453073454396
previous considering relatively,1,0,4.757833230821933,0.4734453073454396
mcpr contribution emissions,1,0,4.757833230821933,0.4734453073454396
cumulative payoff account,1,0,4.757833230821933,0.4734453073454396
significant amount leveraging,1,0,4.757833230821933,0.4734453073454396
contributors successful sfi,1,0,4.757833230821933,0.4734453073454396
collective emissions reduction,1,0,4.757833230821933,0.4734453073454396
cumulative payoff advantage,1,0,4.757833230821933,0.4734453073454396
amount balances self-interest,1,0,4.757833230821933,0.4734453073454396
strategy considering past,1,0,4.757833230821933,0.4734453073454396
significant portion budget,1,0,4.757833230821933,0.4734453073454396
significantly standard inspection,1,0,4.757833230821933,0.4734453073454396
contribution consistent institution,1,0,4.757833230821933,0.4734453073454396
playing strategy contribution,1,0,4.757833230821933,0.4734453073454396
contribution peers suggest,1,0,4.757833230821933,0.4734453073454396
contribution high contributors,1,0,4.757833230821933,0.4734453073454396
significant amount like,1,0,4.757833230821933,0.4734453073454396
high contributors strategy,1,0,4.757833230821933,0.4734453073454396
high contribution except,1,0,4.757833230821933,0.4734453073454396
players strategy invention,1,0,4.757833230821933,0.4734453073454396
amount maximum level,1,0,4.757833230821933,0.4734453073454396
amount consistent selfish,1,0,4.757833230821933,0.4734453073454396
marginal return consistent,1,0,4.757833230821933,0.4734453073454396
following strict institution,1,0,4.757833230821933,0.4734453073454396
reward defect free-ride,1,0,4.757833230821933,0.4734453073454396
notable deviations average,1,0,4.757833230821933,0.4734453073454396
reward effects choose,1,0,4.757833230821933,0.4734453073454396
contribute average previous,1,0,4.757833230821933,0.4734453073454396
contribution well considering,1,0,4.757833230821933,0.4734453073454396
assess group behavior,1,0,4.757833230821933,0.4734453073454396
cooperate potential long-term,1,0,4.757833230821933,0.4734453073454396
given previous contribution,1,0,4.757833230821933,0.4734453073454396
mcpr potential future,1,0,4.757833230821933,0.4734453073454396
multiple peers negative,1,0,4.757833230821933,0.4734453073454396
emissions reduction aligning,1,0,4.757833230821933,0.4734453073454396
level balancing self-interest,1,0,4.757833230821933,0.4734453073454396
cooperate significant contribution,1,0,4.757833230821933,0.4734453073454396
high mcpr depositing,1,0,4.757833230821933,0.4734453073454396
behavior previous group,1,0,4.757833230821933,0.4734453073454396
aligning recent contribution,1,0,4.757833230821933,0.4734453073454396
contributors defectors use,1,0,4.757833230821933,0.4734453073454396
goal maximizing cumulative,1,0,4.757833230821933,0.4734453073454396
average maintain consistency,1,0,4.757833230821933,0.4734453073454396
consistency avoid seen,1,0,4.757833230821933,0.4734453073454396
potential reward considering,1,0,4.757833230821933,0.4734453073454396
matches past behavior,1,0,4.757833230821933,0.4734453073454396
public goods social,1,0,4.757833230821933,0.4734453073454396
still keeping room,1,0,4.757833230821933,0.4734453073454396
considering mcpr current,1,0,4.757833230821933,0.4734453073454396
group average balance,1,0,4.757833230821933,0.4734453073454396
consistency high-contributor strategy,1,0,4.757833230821933,0.4734453073454396
contributors free-riders penalized,1,0,4.757833230821933,0.4734453073454396
avoid seen low,1,0,4.757833230821933,0.4734453073454396
observed among peers,1,0,4.757833230821933,0.4734453073454396
history maintain credibility,1,0,4.757833230821933,0.4734453073454396
potential future costs,1,0,4.757833230821933,0.4734453073454396
billion balancing self-interest,1,0,4.757833230821933,0.4734453073454396
likely increase payoff,1,0,4.757833230821933,0.4734453073454396
peers high contributors,1,0,4.757833230821933,0.4734453073454396
social identity framework,1,0,4.757833230821933,0.4734453073454396
reward low-contributors penalized,1,0,4.757833230821933,0.4734453073454396
need cooperate developed,1,0,4.757833230821933,0.4734453073454396
budget punishment reward,1,0,4.757833230821933,0.4734453073454396
align high contributors,1,0,4.757833230821933,0.4734453073454396
follow selfish-institution approach,1,0,4.757833230821933,0.4734453073454396
considering mcpr potential,1,0,4.757833230821933,0.4734453073454396
considering institution group,1,0,4.757833230821933,0.4734453073454396
interests institution credibility,1,0,4.757833230821933,0.4734453073454396
tendencies choose contribute,1,0,4.757833230821933,0.4734453073454396
tends follow selfish-institution,1,0,4.757833230821933,0.4734453073454396
following strategy observed,1,0,4.757833230821933,0.4734453073454396
historical contribution internal,1,0,4.757833230821933,0.4734453073454396
within institution tendencies,1,0,4.757833230821933,0.4734453073454396
mcpr need cooperate,1,0,4.757833230821933,0.4734453073454396
cooperate single institution,1,0,4.757833230821933,0.4734453073454396
players follow selfish-institution,1,0,4.757833230821933,0.4734453073454396
contribute maximally emissions,1,0,4.757833230821933,0.4734453073454396
within institution maintains,1,0,4.757833230821933,0.4734453073454396
index importance maintain,1,0,4.757833230821933,0.4734453073454396
avoid negative social,1,0,4.757833230821933,0.4734453073454396
low mcpr free,1,0,4.757833230821933,0.4734453073454396
due high budget,1,0,4.757833230821933,0.4734453073454396
institution high payoffs,1,0,4.757833230821933,0.4734453073454396
considering future stage,1,0,4.757833230821933,0.4734453073454396
self-interest cooperate actions,1,0,4.757833230821933,0.4734453073454396
budget advantage high,1,0,4.757833230821933,0.4734453073454396
self-interest cooperate action,1,0,4.757833230821933,0.4734453073454396
optimal due high,1,0,4.757833230821933,0.4734453073454396
long-term payoff considering,1,0,4.757833230821933,0.4734453073454396
credibility within institution,1,0,4.757833230821933,0.4734453073454396
contribution reward peers,1,0,4.757833230821933,0.4734453073454396
strategy incentive framework,1,0,4.757833230821933,0.4734453073454396
allowed amount beneficial,1,0,4.757833230821933,0.4734453073454396
members choose contribute,1,0,4.757833230821933,0.4734453073454396
peer behavior balancing,1,0,4.757833230821933,0.4734453073454396
maximizes payoff scenario,1,0,4.757833230821933,0.4734453073454396
mcpr group multiplier,1,0,4.757833230821933,0.4734453073454396
leaves vulnerable punishment,1,0,4.757833230821933,0.4734453073454396
peers notable exceptions,1,0,4.757833230821933,0.4734453073454396
credibility balance self-interest,1,0,4.757833230821933,0.4734453073454396
avoid free-riding considering,1,0,4.757833230821933,0.4734453073454396
rounds account institution,1,0,4.757833230821933,0.4734453073454396
previous actions follows,1,0,4.757833230821933,0.4734453073454396
punishment reward effects,1,0,4.757833230821933,0.4734453073454396
reduction considering high,1,0,4.757833230821933,0.4734453073454396
seen free-rider considering,1,0,4.757833230821933,0.4734453073454396
past rounds group,1,0,4.757833230821933,0.4734453073454396
large amount advantage,1,0,4.757833230821933,0.4734453073454396
reputation account institution,1,0,4.757833230821933,0.4734453073454396
contributors sfi defectors,1,0,4.757833230821933,0.4734453073454396
emissions index importance,1,0,4.757833230821933,0.4734453073454396
contribution benefits cooperate,1,0,4.757833230821933,0.4734453073454396
stage budget institution,1,0,4.757833230821933,0.4734453073454396
emissions reduction aligns,1,0,4.757833230821933,0.4734453073454396
institution high historical,1,0,4.757833230821933,0.4734453073454396
strategy contribution maximum,1,0,4.757833230821933,0.4734453073454396
previous rounds institution,1,0,4.757833230821933,0.4734453073454396
contributor advantage mcpr,1,0,4.757833230821933,0.4734453073454396
reputation within institution,1,0,4.757833230821933,0.4734453073454396
contribution consistent peer,1,0,4.757833230821933,0.4734453073454396
high low considering,1,0,4.757833230821933,0.4734453073454396
others low contributors,1,0,4.757833230821933,0.4734453073454396
considering current decision,1,0,4.757833230821933,0.4734453073454396
contribution amount close,1,0,4.757833230821933,0.4734453073454396
free-rider considering institution,1,0,4.757833230821933,0.4734453073454396
group average level,1,0,4.757833230821933,0.4734453073454396
actions follows selfish-institution,1,0,4.757833230821933,0.4734453073454396
cooperate incentives balance,1,0,4.757833230821933,0.4734453073454396
contributors sfi contribution,1,0,4.757833230821933,0.4734453073454396
involvement institution strategy,1,0,4.757833230821933,0.4734453073454396
credibility overburdening ourselves,1,0,4.757833230821933,0.4734453073454396
demonstrate cooperate maximize,1,0,4.757833230821933,0.4734453073454396
following strategy observing,1,0,4.757833230821933,0.4734453073454396
unit contribution historical,1,0,4.757833230821933,0.4734453073454396
relatively high budget,1,0,4.757833230821933,0.4734453073454396
directly affects wealth,1,0,4.757833230821933,0.4734453073454396
wealth considering institution,1,0,4.757833230821933,0.4734453073454396
balances self-interest institution,1,0,4.757833230821933,0.4734453073454396
point maximize cumulative,1,0,4.757833230821933,0.4734453073454396
maximizes payoff close,1,0,4.757833230821933,0.4734453073454396
strategy contribute substantial,1,0,4.757833230821933,0.4734453073454396
observed peers simple,1,0,4.757833230821933,0.4734453073454396
peers except defectors,1,0,4.757833230821933,0.4734453073454396
nearly entire budget,1,0,4.757833230821933,0.4734453073454396
amount beneficial contribute,1,0,4.757833230821933,0.4734453073454396
previous data showing,1,0,4.757833230821933,0.4734453073454396
contribution within budget,1,0,4.757833230821933,0.4734453073454396
contribution members maximize,1,0,4.757833230821933,0.4734453073454396
institution interests considering,1,0,4.757833230821933,0.4734453073454396
balancing short-term costs,1,0,4.757833230821933,0.4734453073454396
contributors selfish-institutional strategy,1,0,4.757833230821933,0.4734453073454396
playing standard institution,1,0,4.757833230821933,0.4734453073454396
observed institution strategies,1,0,4.757833230821933,0.4734453073454396
avoid punishment assess,1,0,4.757833230821933,0.4734453073454396
high historical emissions,1,0,4.757833230821933,0.4734453073454396
fund aligns institution,1,0,4.757833230821933,0.4734453073454396
exhausting budget avoid,1,0,4.757833230821933,0.4734453073454396
contribution mcpr contribute,1,0,4.757833230821933,0.4734453073454396
countries like myself,1,0,4.757833230821933,0.4734453073454396
defectors sfi penalized,1,0,4.757833230821933,0.4734453073454396
others maximize payoff,1,0,4.757833230821933,0.4734453073454396
following institution selfish-institutional,1,0,4.757833230821933,0.4734453073454396
contributors reward defectors,1,0,4.757833230821933,0.4734453073454396
emissions high leaves,1,0,4.757833230821933,0.4734453073454396
high mcpr sufficient,1,0,4.757833230821933,0.4734453073454396
follows selfish-institution strategy,1,0,4.757833230821933,0.4734453073454396
action given internal,1,0,4.757833230821933,0.4734453073454396
substantial amount optimize,1,0,4.757833230821933,0.4734453073454396
data showing cooperate,1,0,4.757833230821933,0.4734453073454396
like myself contribution,1,0,4.757833230821933,0.4734453073454396
aligns past contribution,1,0,4.757833230821933,0.4734453073454396
emissions reduction balancing,1,0,4.757833230821933,0.4734453073454396
reward peers deviate,1,0,4.757833230821933,0.4734453073454396
contribution account high,1,0,4.757833230821933,0.4734453073454396
mostly following low-contributors,1,0,4.757833230821933,0.4734453073454396
amount avoiding overexertion,1,0,4.757833230821933,0.4734453073454396
amount close previous,1,0,4.757833230821933,0.4734453073454396
billion usd support,1,0,4.757833230821933,0.4734453073454396
budget institution strategy,1,0,4.757833230821933,0.4734453073454396
history peer behavior,1,0,4.757833230821933,0.4734453073454396
interests cooperate given,1,0,4.757833230821933,0.4734453073454396
historical contribution past,1,0,4.757833230821933,0.4734453073454396
choosing contribution level,1,0,4.757833230821933,0.4734453073454396
contribute align recent,1,0,4.757833230821933,0.4734453073454396
usd balance between,1,0,4.757833230821933,0.4734453073454396
history cooperate potential,1,0,4.757833230821933,0.4734453073454396
long-term benefits institution,1,0,4.757833230821933,0.4734453073454396
mcpr level optimal,1,0,4.757833230821933,0.4734453073454396
considering previous high,1,0,4.757833230821933,0.4734453073454396
contribute million usd,1,0,4.757833230821933,0.4734453073454396
payoff choosing moderate,1,0,4.757833230821933,0.4734453073454396
significant amount high,1,0,4.757833230821933,0.4734453073454396
current climate damage,1,0,4.757833230821933,0.4734453073454396
peers others contribute,1,0,4.757833230821933,0.4734453073454396
within budget maximize,1,0,4.757833230821933,0.4734453073454396
interests considering past,1,0,4.757833230821933,0.4734453073454396
previous data balancing,1,0,4.757833230821933,0.4734453073454396
peers selfish framework,1,0,4.757833230821933,0.4734453073454396
current mcpr choose,1,0,4.757833230821933,0.4734453073454396
credibility institution typical,1,0,4.757833230821933,0.4734453073454396
stage given directly,1,0,4.757833230821933,0.4734453073454396
contribution public good,1,0,4.757833230821933,0.4734453073454396
strategy considering previous,1,0,4.757833230821933,0.4734453073454396
amount previous considering,1,0,4.757833230821933,0.4734453073454396
increase payoff due,1,0,4.757833230821933,0.4734453073454396
negative social reputation,1,0,4.757833230821933,0.4734453073454396
significant peer deviations,1,0,4.757833230821933,0.4734453073454396
payoff requires starting,1,0,4.757833230821933,0.4734453073454396
previous contribution top,1,0,4.757833230821933,0.4734453073454396
billion global emissions,1,0,4.757833230821933,0.4734453073454396
contributors follow sfi,1,0,4.757833230821933,0.4734453073454396
amount per institution,1,0,4.757833230821933,0.4734453073454396
fictitious interaction sfi,1,0,4.757833230821933,0.4734453073454396
show commitment reducing,1,0,4.757833230821933,0.4734453073454396
maximize mcpr considering,1,0,4.757833230821933,0.4734453073454396
peers following sfi,1,0,4.757833230821933,0.4734453073454396
strategy institution cooperate,1,0,4.757833230821933,0.4734453073454396
likely reward institution,1,0,4.757833230821933,0.4734453073454396
high leaves vulnerable,1,0,4.757833230821933,0.4734453073454396
contribution selfish flocking,1,0,4.757833230821933,0.4734453073454396
follow sfi present,1,0,4.757833230821933,0.4734453073454396
consistency high contributors,1,0,4.757833230821933,0.4734453073454396
choosing contribution close,1,0,4.757833230821933,0.4734453073454396
given current mcpr,1,0,4.757833230821933,0.4734453073454396
beliefs contributors strategy,1,0,4.757833230821933,0.4734453073454396
previous high contributors,1,0,4.757833230821933,0.4734453073454396
mcpr low prior,1,0,4.757833230821933,0.4734453073454396
typical behavior past,1,0,4.757833230821933,0.4734453073454396
considering group historical,1,0,4.757833230821933,0.4734453073454396
budget avoid potential,1,0,4.757833230821933,0.4734453073454396
beneficial contribute average,1,0,4.757833230821933,0.4734453073454396
credibility contributors strategy,1,0,4.757833230821933,0.4734453073454396
follow approach followed,1,0,4.757833230821933,0.4734453073454396
amount demonstrate cooperate,1,0,4.757833230821933,0.4734453073454396
contribution highly others,1,0,4.757833230821933,0.4734453073454396
historical contribution high,1,0,4.757833230821933,0.4734453073454396
peers significantly higher,1,0,4.757833230821933,0.4734453073454396
peers following deviate,1,0,4.757833230821933,0.4734453073454396
peers following except,1,0,4.757833230821933,0.4734453073454396
contributors following strategy,1,0,4.757833230821933,0.4734453073454396
cumulative payoff balance,1,0,4.757833230821933,0.4734453073454396
strategy contribution reward,1,0,4.757833230821933,0.4734453073454396
unlikely follow through,1,0,4.757833230821933,0.4734453073454396
individualism maximize cumulative,1,0,4.757833230821933,0.4734453073454396
mcpr potential reward,1,0,4.757833230821933,0.4734453073454396
average internal beliefs,1,0,4.757833230821933,0.4734453073454396
significant amount exhausting,1,0,4.757833230821933,0.4734453073454396
past contribution internal,1,0,4.757833230821933,0.4734453073454396
amount previous group,1,0,4.757833230821933,0.4734453073454396
mcpr institution strategy,1,0,4.757833230821933,0.4734453073454396
institution reputation cooperate,1,0,4.757833230821933,0.4734453073454396
strategy past contribution,1,0,4.757833230821933,0.4734453073454396
amount maximum balances,1,0,4.757833230821933,0.4734453073454396
balancing mcpr desire,1,0,4.757833230821933,0.4734453073454396
optimal payoff contribute,1,0,4.757833230821933,0.4734453073454396
much possible stage,1,0,4.757833230821933,0.4734453073454396
contribute significantly standard,1,0,4.757833230821933,0.4734453073454396
myself contribution significantly,1,0,4.757833230821933,0.4734453073454396
strategy contribution substantial,1,0,4.757833230821933,0.4734453073454396
contribution avoid punishment,1,0,4.757833230821933,0.4734453073454396
amount given previous,1,0,4.757833230821933,0.4734453073454396
considering mcpr group,1,0,4.757833230821933,0.4734453073454396
given directly affects,1,0,4.757833230821933,0.4734453073454396
contribution past actions,1,0,4.757833230821933,0.4734453073454396
immediate costs long-term,1,0,4.757833230821933,0.4734453073454396
reduction following institution,1,0,4.757833230821933,0.4734453073454396
amount maintain past,1,0,4.757833230821933,0.4734453073454396
strategy incentivized high,1,0,4.757833230821933,0.4734453073454396
contributors simple fair,1,0,4.757833230821933,0.4734453073454396
payoff wasting resources,1,0,4.757833230821933,0.4734453073454396
high contributors maximize,1,0,4.757833230821933,0.4734453073454396
level consistent previous,1,0,4.757833230821933,0.4734453073454396
considering previous average,1,0,4.757833230821933,0.4734453073454396
follow sfi strategies,1,0,4.757833230821933,0.4734453073454396
contribution considering mcpr,1,0,4.757833230821933,0.4734453073454396
recent peers contribution,1,0,4.757833230821933,0.4734453073454396
maximum allowed given,1,0,4.757833230821933,0.4734453073454396
