run,source_file,round_number,agent_id,agent_group,institution_choice,in_si,in_sfi,wealth,reputation,rank,strategy,contribution_capacity,vulnerability,shock_occurred,has_constitutional_change
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,16,developed,SI,1,0,8874180.133333333,6.08,5 out of 26,LLM,1.0,0.3,1,1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,17,developing,SFI,0,1,552591.2000000001,5.0,16 out of 26,LLM,0.1,1.5,1,1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,18,developing,SFI,0,1,339981.2,1.0,19 out of 26,LLM,0.1,1.5,1,1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,19,developing,SFI,0,1,427805.20000000007,7.16,18 out of 26,LLM,0.1,1.5,1,1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,20,developing,SFI,0,1,240209.19999999995,4.92,24 out of 26,LLM,0.1,1.5,1,1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,21,developed,SI,1,0,2872554.1333333333,5.0,12 out of 26,LLM,1.0,0.3,1,1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,22,developed,SI,1,0,7789063.133333333,5.0,7 out of 26,LLM,1.0,0.3,1,1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,23,developed,SI,1,0,10258348.133333333,1.36,3 out of 26,LLM,1.0,0.3,1,1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,24,developing,SFI,0,1,2498381.2,1.0,13 out of 26,LLM,0.1,1.5,1,1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,25,developed,SI,1,0,9231796.133333333,1.0,4 out of 26,LLM,1.0,0.3,1,1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,0,developing,SFI,0,1,402205.8285714286,1.0,19 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,1,developing,SFI,0,1,388587.8285714286,4.92,20 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,2,developed,SI,1,0,8292031.8,5.12,8 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,3,developed,SI,1,0,7347343.8,5.0,10 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,4,developing,SFI,0,1,332183.8285714286,1.0,22 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,5,developed,SI,1,0,9946064.799999999,1.0,3 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,6,developed,SI,1,0,5869096.8,5.6,11 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,7,developing,SFI,0,1,374573.8285714286,1.36,21 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,8,developing,SFI,0,1,91782.82857142866,1.0,26 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,9,developing,SFI,0,1,264492.8285714286,5.0,23 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,10,developed,SI,1,0,10976770.799999999,6.44,2 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,11,developing,SFI,0,1,643633.8285714287,5.0,15 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,12,developing,SFI,0,1,784410.8285714287,4.68,14 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,13,developed,SI,1,0,24308082.8,5.36,1 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,14,developed,SI,1,0,8617228.799999999,6.08,7 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,15,developing,SFI,0,1,231378.8285714286,6.56,24 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,16,developed,SI,1,0,9359984.799999999,6.68,5 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,17,developing,SFI,0,1,613543.8285714287,7.04,16 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,18,developing,SFI,0,1,419963.8285714286,5.48,18 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,19,developing,SFI,0,1,518518.82857142866,6.68,17 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,20,developing,SFI,0,1,211991.82857142854,5.36,25 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,21,developed,SI,1,0,3359929.8,6.68,12 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,22,developed,SI,1,0,9440793.799999999,5.0,4 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,23,developed,SI,1,0,8945840.799999999,5.44,6 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,24,developing,SFI,0,1,2490163.8285714285,1.0,13 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,25,developed,SI,1,0,7909282.8,5.0,9 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,0,developing,SFI,0,1,370713.8285714286,3.88,22 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,1,developing,SFI,0,1,456026.8285714286,5.0,19 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,2,developed,SI,1,0,10326288.6,1.0,6 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,3,developed,SI,1,0,9685026.6,1.0,7 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,4,developing,SFI,0,1,400691.8285714286,1.0,21 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,5,developed,SI,1,0,10418497.6,1.0,5 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,6,developed,SI,1,0,7403732.6,1.0,10 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,7,developing,SFI,0,1,443081.8285714286,1.0,20 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,8,developing,SFI,0,1,68508.82857142866,5.88,26 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,9,developing,SFI,0,1,204754.8285714286,1.0,24 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,10,developed,SI,1,0,9577327.6,5.0,8 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,11,developing,SFI,0,1,681311.8285714287,6.08,15 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,12,developing,SFI,0,1,822094.8285714287,6.92,14 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,13,developed,SI,1,0,25349836.6,1.0,1 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,14,developed,SI,1,0,7729130.6,1.0,9 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,15,developing,SFI,0,1,255091.8285714286,6.32,23 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,16,developed,SI,1,0,11694096.6,5.36,4 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,17,developing,SFI,0,1,651221.8285714287,6.76,16 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,18,developing,SFI,0,1,468471.8285714286,6.32,18 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,19,developing,SFI,0,1,585957.8285714287,6.8,17 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,20,developing,SFI,0,1,160499.82857142854,4.6,25 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,21,developed,SI,1,0,5702107.6,6.32,12 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,22,developed,SI,1,0,11780364.6,5.0,3 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,23,developed,SI,1,0,12470803.6,5.0,2 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,24,developing,SFI,0,1,2558671.8285714285,5.12,13 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,25,developed,SI,1,0,6513239.6,5.48,11 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,0,developing,SFI,0,1,394528.00000000006,5.0,21 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,1,developing,SFI,0,1,578772.0,5.0,19 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,2,developed,SI,1,0,10108460.533333333,6.68,9 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,3,developed,SI,1,0,11454339.533333333,6.8,5 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,4,developing,SFI,0,1,424506.00000000006,1.0,20 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,5,developed,SI,1,0,13172728.533333333,6.8,4 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,6,developed,SI,1,0,9674615.533333333,6.2,10 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,7,developing,SFI,0,1,123815.00000000006,1.0,26 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,8,developing,SFI,0,1,161493.00000000012,6.24,25 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,9,developing,SFI,0,1,318569.00000000006,7.04,23 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,10,developed,SI,1,0,10358090.533333333,6.68,7 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,11,developing,SFI,0,1,774296.0000000001,5.12,15 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,12,developing,SFI,0,1,915085.0000000001,5.12,14 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,13,developed,SI,1,0,27905296.533333335,6.16,1 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,14,developed,SI,1,0,10607207.533333333,4.04,6 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,15,developing,SFI,0,1,334111.00000000006,6.8,22 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,16,developed,SI,1,0,14257872.533333333,5.0,3 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,17,developing,SFI,0,1,744206.0000000001,6.56,16 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,18,developing,SFI,0,1,580486.0,5.4,18 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,19,developing,SFI,0,1,708703.0000000001,4.84,17 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,20,developing,SFI,0,1,164314.0,6.88,24 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,21,developed,SI,1,0,7167855.533333333,4.04,11 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,22,developed,SI,1,0,14339297.533333333,5.24,2 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,23,developed,SI,1,0,10236900.533333333,1.0,8 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,24,developing,SFI,0,1,2554240.0,1.0,13 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,25,developed,SI,1,0,6273515.533333333,6.48,12 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,0,developing,SFI,0,1,308004.11428571434,5.0,22 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,1,developing,SFI,0,1,691179.1142857143,5.0,18 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,2,developed,SI,1,0,11356438.266666666,4.92,8 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,3,developed,SI,1,0,6255844.266666667,5.0,12 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,4,developing,SFI,0,1,431982.11428571434,6.08,20 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,5,developed,SI,1,0,17406934.266666666,5.0,4 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,6,developed,SI,1,0,10944571.266666666,6.8,9 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,7,developing,SFI,0,1,188038.11428571434,6.72,25 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,8,developing,SFI,0,1,274969.1142857144,7.2,24 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,9,developing,SFI,0,1,303799.11428571434,5.0,23 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,10,developed,SI,1,0,12602021.266666666,5.48,5 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,11,developing,SFI,0,1,856942.1142857145,5.36,15 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,12,developing,SFI,0,1,997737.1142857145,6.44,14 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,13,developed,SI,1,0,32907662.26666667,5.0,1 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,14,developed,SI,1,0,11849653.266666666,4.4,7 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,15,developing,SFI,0,1,402792.11428571434,6.2,21 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,16,developed,SI,1,0,19298578.266666666,5.56,3 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,17,developing,SFI,0,1,826852.1142857145,5.84,16 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,18,developing,SFI,0,1,443962.1142857143,6.56,19 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,19,developing,SFI,0,1,821110.1142857145,5.0,17 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,20,developing,SFI,0,1,157790.11428571428,6.32,26 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,21,developed,SI,1,0,10365461.266666666,5.0,10 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,22,developed,SI,1,0,20558368.266666666,5.24,2 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,23,developed,SI,1,0,12509026.266666666,6.32,6 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,24,developing,SFI,0,1,2667716.1142857145,5.12,13 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,25,developed,SI,1,0,7523146.266666667,4.72,11 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,0,developing,SFI,0,1,249041.48571428578,6.32,23 out of 26,LLM,0.1,1.5,1,1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,1,developing,SFI,0,1,831147.4857142858,5.0,18 out of 26,LLM,0.1,1.5,1,1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,2,developed,SI,1,0,15115684.933333332,5.0,6 out of 26,LLM,1.0,0.3,1,1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,3,developed,SI,1,0,13780541.933333334,5.24,8 out of 26,LLM,1.0,0.3,1,1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,4,developing,SFI,0,1,373019.48571428575,5.6,22 out of 26,LLM,0.1,1.5,1,1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,5,developed,SI,1,0,20172117.93333333,4.76,4 out of 26,LLM,1.0,0.3,1,1
