run,source_file,round_number,agent_id,agent_group,institution_choice,contribution,assigned_punishments_total,assigned_rewards_total,received_punishments,received_rewards,subsidy,ldf_contribution_round,ldf_payout_round,net_climate_transfer_round,climate_damage_taken_round,parsing_failures,rule_of_law_blocks,prior_contribution
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,4,developing,SFI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20250.0,-2250.0,22500.0,0,0,10000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,5,developed,SI,0.0,170.0,70.0,1527.0,0.0,0.0,0.0,0.0,-4500.0,4500.0,0,0,3063221.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,6,developed,SI,1350000.0,100.0,50.0,0.0,220.0,0.0,1350000.0,0.0,-4500.0,4500.0,0,0,5000000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,7,developing,SFI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20250.0,-2250.0,22500.0,0,0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,8,developing,SFI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20250.0,-2250.0,22500.0,0,0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,9,developing,SFI,10000.0,0.0,0.0,0.0,0.0,0.0,10000.0,20250.0,-2250.0,22500.0,0,0,38164.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,10,developed,SI,500000.0,525132.0,0.0,2256.0,0.0,0.0,500000.0,0.0,-4500.0,4500.0,0,0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,11,developing,SFI,30830.0,0.0,0.0,0.0,0.0,0.0,30830.0,20250.0,-2250.0,22500.0,0,0,30830.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,12,developing,SFI,14912.0,0.0,0.0,0.0,0.0,0.0,14912.0,20250.0,-2250.0,22500.0,0,0,30824.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,13,developed,SI,1200000.0,1100.0,270.0,0.0,35.0,0.0,1200000.0,0.0,-4500.0,4500.0,0,0,1200000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,14,developed,SI,880000.0,6.0,9.0,0.0,84.0,0.0,880000.0,0.0,-4500.0,4500.0,0,0,3320470.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,15,developing,SFI,44795.0,0.0,0.0,0.0,0.0,0.0,44795.0,20250.0,-2250.0,22500.0,0,0,44795.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,16,developed,SI,1200000.0,110.0,120.0,0.0,304.0,0.0,1200000.0,0.0,-4500.0,4500.0,0,0,1200000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,17,developing,SFI,30830.0,0.0,0.0,0.0,0.0,0.0,30830.0,20250.0,-2250.0,22500.0,0,0,30830.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,18,developing,SFI,11800.0,0.0,0.0,0.0,0.0,0.0,11800.0,20250.0,-2250.0,22500.0,0,0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,19,developing,SFI,1069.0,0.0,0.0,0.0,0.0,0.0,1069.0,20250.0,-2250.0,22500.0,0,0,1069.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,20,developing,SFI,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,20250.0,-2250.0,22500.0,0,0,37103.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,21,developed,SI,6529794.0,6.0,11.0,0.0,59.0,52793.0,6529794.0,0.0,-4500.0,4500.0,0,0,30830.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,22,developed,SI,30830.0,5.0,1.0,1202808.0,0.0,0.0,30830.0,0.0,-4500.0,4500.0,0,0,1210000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,23,developed,SI,391596.0,500.0,500.0,696.0,0.0,0.0,391596.0,0.0,-4500.0,4500.0,0,0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,24,developing,SFI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20250.0,-2250.0,22500.0,0,0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,25,developed,SI,5000000.0,3.0,1.0,0.0,10.0,52793.0,5000000.0,0.0,-4500.0,4500.0,0,0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,0,developing,SFI,1069.0,0.0,0.0,0.0,0.0,0.0,1069.0,0.0,0.0,0.0,0,0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,1,developing,SFI,1069.0,0.0,0.0,0.0,0.0,0.0,1069.0,0.0,0.0,0.0,0,0,1069.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,2,developed,SI,0.0,450.0,350.0,10527.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3799420.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,3,developed,SI,0.0,450.0,225.0,12330.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,300000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,4,developing,SFI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,5,developed,SI,0.0,1650.0,3500.0,12030.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,6,developed,SI,0.0,450.0,350.0,6450.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1350000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,7,developing,SFI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,8,developing,SFI,430812.0,0.0,0.0,0.0,0.0,0.0,430812.0,0.0,0.0,0.0,0,0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,9,developing,SFI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,10,developed,SI,3000000.0,3700.0,1200.0,0.0,500.0,2074.0,3000000.0,0.0,0.0,0.0,0,0,500000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,11,developing,SFI,30830.0,0.0,0.0,0.0,0.0,0.0,30830.0,0.0,0.0,0.0,0,0,30830.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,12,developing,SFI,30824.0,0.0,0.0,0.0,0.0,0.0,30824.0,0.0,0.0,0.0,0,0,14912.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,13,developed,SI,1200000.0,150.0,500.0,0.0,1303.0,0.0,1200000.0,0.0,0.0,0.0,0,0,1200000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,14,developed,SI,0.0,250.0,500.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,880000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,15,developing,SFI,44795.0,0.0,0.0,0.0,0.0,0.0,44795.0,0.0,0.0,0.0,0,0,44795.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,16,developed,SI,1200000.0,5.0,3.0,0.0,1702.0,0.0,1200000.0,0.0,0.0,0.0,0,0,1200000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,17,developing,SFI,30830.0,0.0,0.0,0.0,0.0,0.0,30830.0,0.0,0.0,0.0,0,0,30830.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,18,developing,SFI,11800.0,0.0,0.0,0.0,0.0,0.0,11800.0,0.0,0.0,0.0,0,0,11800.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,19,developing,SFI,1069.0,0.0,0.0,0.0,0.0,0.0,1069.0,0.0,0.0,0.0,0,0,1069.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,20,developing,SFI,120000.0,0.0,0.0,0.0,0.0,0.0,120000.0,0.0,0.0,0.0,0,0,1000000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,21,developed,SI,1200000.0,9.0,3.0,0.0,3277.0,0.0,1200000.0,0.0,0.0,0.0,0,0,6529794.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,22,developed,SI,30830.0,1200.0,350.0,0.0,0.0,0.0,30830.0,0.0,0.0,0.0,0,0,30830.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,23,developed,SI,3000000.0,15.0,3.0,0.0,1326.0,2074.0,3000000.0,0.0,0.0,0.0,0,0,391596.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,24,developing,SFI,100000.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0,0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,25,developed,SI,3000000.0,5500.0,2000.0,0.0,876.0,0.0,3000000.0,0.0,0.0,0.0,0,0,5000000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,0,developing,SFI,100000.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0,0,1069.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,1,developing,SFI,1069.0,0.0,0.0,0.0,0.0,0.0,1069.0,0.0,0.0,0.0,0,0,1069.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,2,developed,SI,1500000.0,2500.0,500.0,4506.0,0.0,0.0,1500000.0,0.0,0.0,0.0,0,0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,3,developed,SI,1200000.0,8.0,7.0,4065.0,0.0,0.0,1200000.0,0.0,0.0,0.0,0,0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,4,developing,SFI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,5,developed,SI,3063221.0,3000.0,3100.0,9.0,0.0,0.0,3063221.0,0.0,0.0,0.0,0,0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,6,developed,SI,2000000.0,3400.0,700.0,3027.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0,0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,7,developing,SFI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,8,developing,SFI,91782.0,0.0,0.0,0.0,0.0,0.0,91782.0,0.0,0.0,0.0,0,0,430812.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,9,developing,SFI,128246.0,0.0,0.0,0.0,0.0,0.0,128246.0,0.0,0.0,0.0,0,0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,10,developed,SI,5000000.0,1500.0,1000.0,7500.0,1500.0,67294.0,5000000.0,0.0,0.0,0.0,0,0,3000000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,11,developing,SFI,30830.0,0.0,0.0,0.0,0.0,0.0,30830.0,0.0,0.0,0.0,0,0,30830.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,12,developing,SFI,30824.0,0.0,0.0,0.0,0.0,0.0,30824.0,0.0,0.0,0.0,0,0,30824.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,13,developed,SI,1200000.0,10.0,18.0,1304283.0,4302.0,0.0,1200000.0,0.0,0.0,0.0,0,0,1200000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,14,developed,SI,4000000.0,430861.0,0.0,0.0,1000.0,0.0,4000000.0,0.0,0.0,0.0,0,0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,15,developing,SFI,44795.0,0.0,0.0,0.0,0.0,0.0,44795.0,0.0,0.0,0.0,0,0,44795.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,16,developed,SI,1200000.0,1501.0,500.0,6000.0,350.0,0.0,1200000.0,0.0,0.0,0.0,0,0,1200000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,17,developing,SFI,30830.0,0.0,0.0,0.0,0.0,0.0,30830.0,0.0,0.0,0.0,0,0,30830.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,18,developing,SFI,20000.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0,0,11800.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,19,developing,SFI,1069.0,0.0,0.0,0.0,0.0,0.0,1069.0,0.0,0.0,0.0,0,0,1069.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,20,developing,SFI,120000.0,0.0,0.0,0.0,0.0,0.0,120000.0,0.0,0.0,0.0,0,0,120000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,21,developed,SI,1200000.0,150.0,350.0,5400.0,6315.0,0.0,1200000.0,0.0,0.0,0.0,0,0,1200000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,22,developed,SI,1200000.0,700.0,1500.0,2700.0,2708.0,0.0,1200000.0,0.0,0.0,0.0,0,0,30830.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,23,developed,SI,0.0,3500.0,7000.0,6300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3000000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,24,developing,SFI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,25,developed,SI,5000000.0,1500.0,3500.0,2100.0,2000.0,67294.0,5000000.0,0.0,0.0,0.0,0,0,3000000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,0,developing,SFI,100000.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0,0,100000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,1,developing,SFI,1069.0,0.0,0.0,0.0,0.0,0.0,1069.0,0.0,0.0,0.0,0,0,1069.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,2,developed,SI,4000000.0,450.0,700.0,0.0,9225.0,2664.0,4000000.0,0.0,0.0,0.0,0,0,1500000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,3,developed,SI,2000000.0,370.0,1200.0,600.0,50.0,0.0,2000000.0,0.0,0.0,0.0,0,0,1200000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,4,developing,SFI,100000.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0,0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,5,developed,SI,1000000.0,500.0,2500.0,14202.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0,0,3063221.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,6,developed,SI,1500000.0,100.0,450.0,0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,0,0,2000000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,7,developing,SFI,443081.0,0.0,0.0,0.0,0.0,0.0,443081.0,0.0,0.0,0.0,0,0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,8,developing,SFI,30830.0,0.0,0.0,0.0,0.0,0.0,30830.0,0.0,0.0,0.0,0,0,91782.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,9,developing,SFI,10000.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0,0,128246.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,10,developed,SI,3000000.0,700.0,125.0,0.0,10155.0,0.0,3000000.0,0.0,0.0,0.0,0,0,5000000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,11,developing,SFI,30830.0,0.0,0.0,0.0,0.0,0.0,30830.0,0.0,0.0,0.0,0,0,30830.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,12,developing,SFI,30824.0,0.0,0.0,0.0,0.0,0.0,30824.0,0.0,0.0,0.0,0,0,30824.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,13,developed,SI,1200000.0,2800.0,1200.0,11973.0,0.0,0.0,1200000.0,0.0,0.0,0.0,0,0,1200000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,14,developed,SI,880000.0,750.0,145.0,13461.0,1000.0,0.0,880000.0,0.0,0.0,0.0,0,0,4000000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,15,developing,SFI,44795.0,0.0,0.0,0.0,0.0,0.0,44795.0,0.0,0.0,0.0,0,0,44795.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,16,developed,SI,1200000.0,6.0,1.0,7650.0,0.0,0.0,1200000.0,0.0,0.0,0.0,0,0,1200000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,17,developing,SFI,30830.0,0.0,0.0,0.0,0.0,0.0,30830.0,0.0,0.0,0.0,0,0,30830.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,18,developing,SFI,11800.0,0.0,0.0,0.0,0.0,0.0,11800.0,0.0,0.0,0.0,0,0,20000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,19,developing,SFI,1069.0,0.0,0.0,0.0,0.0,0.0,1069.0,0.0,0.0,0.0,0,0,1069.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,20,developing,SFI,120000.0,0.0,0.0,0.0,0.0,0.0,120000.0,0.0,0.0,0.0,0,0,120000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,21,developed,SI,2305747.0,6.0,7.0,0.0,75.0,0.0,2305747.0,0.0,0.0,0.0,0,0,1200000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,22,developed,SI,1200000.0,3600.0,3500.0,5400.0,0.0,0.0,1200000.0,0.0,0.0,0.0,0,0,1200000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,23,developed,SI,6000000.0,3000.0,11000.0,0.0,6000.0,2664.0,6000000.0,0.0,0.0,0.0,0,0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,24,developing,SFI,128246.0,0.0,0.0,0.0,0.0,0.0,128246.0,0.0,0.0,0.0,0,0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,25,developed,SI,4000000.0,5480.0,13000.0,0.0,7323.0,0.0,4000000.0,0.0,0.0,0.0,0,0,5000000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,0,developing,SFI,200000.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,0,0,100000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,1,developing,SFI,1069.0,0.0,0.0,0.0,0.0,0.0,1069.0,0.0,0.0,0.0,0,0,1069.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,2,developed,SI,5000000.0,270.0,50.0,7500.0,0.0,4442.0,5000000.0,0.0,0.0,0.0,0,0,4000000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,3,developed,SI,11454338.0,70.0,35.0,0.0,150.0,4442.0,11454338.0,0.0,0.0,0.0,0,0,2000000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,4,developing,SFI,106000.0,0.0,0.0,0.0,0.0,0.0,106000.0,0.0,0.0,0.0,0,0,100000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,5,developed,SI,2000000.0,700.0,13000.0,3450.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0,0,1000000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,6,developed,SI,5000000.0,2500.0,4000.0,0.0,25100.0,0.0,5000000.0,0.0,0.0,0.0,0,0,1500000.0
