run,source_file,round_number,agent_id,agent_group,institution_choice,contribution,wealth_end_of_round,contribution_capacity,stage1_cap_from_end_wealth,prop_of_wealth,prop_of_capacity,prop_of_stage1_cap,note
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,21,developed,SI,1200000.0,3359929.8,1.0,3359929.0,0.35715031903345124,1200000.0,0.35715040407103843,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,22,developed,SI,30830.0,9440793.799999999,1.0,9440793.0,0.0032656152282448964,30830.0,0.0032656155049687035,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,23,developed,SI,3000000.0,8945840.799999999,1.0,8945840.0,0.3353513735679267,3000000.0,0.33535140355740767,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,24,developing,SFI,100000.0,2490163.8285714285,0.1,2490163.0,0.04015800039042755,1000000.0,0.04015801375251339,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,25,developed,SI,3000000.0,7909282.8,1.0,7909282.0,0.3793011421971155,3000000.0,0.3793011805622811,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,0,developing,SFI,100000.0,370713.8285714286,0.1,370713.0,0.2697498509439395,1000000.0,0.2697504538551386,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,1,developing,SFI,1069.0,456026.8285714286,0.1,456026.0,0.0023441603279105317,10690.0,0.0023441645871068754,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,2,developed,SI,1500000.0,10326288.6,1.0,10326288.0,0.1452603213123445,1500000.0,0.14526032975256936,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,3,developed,SI,1200000.0,9685026.6,1.0,9685026.0,0.12390260239450453,1200000.0,0.12390261007043243,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,4,developing,SFI,0.0,400691.8285714286,0.1,400691.0,0.0,0.0,0.0,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,5,developed,SI,3063221.0,10418497.6,1.0,10418497.0,0.29401753665518915,3063221.0,0.294017553587624,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,6,developed,SI,2000000.0,7403732.6,1.0,7403732.0,0.27013401321382136,2000000.0,0.2701340351055387,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,7,developing,SFI,0.0,443081.8285714286,0.1,443081.0,0.0,0.0,0.0,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,8,developing,SFI,91782.0,68508.82857142866,0.1,68508.0,1.3397105440842019,917820.0,1.339726747241198,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,9,developing,SFI,128246.0,204754.8285714286,0.1,204754.0,0.6263393195402054,1282460.0,0.6263418541273919,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,10,developed,SI,5000000.0,9577327.6,1.0,9577327.0,0.5220663016685364,5000000.0,0.5220663343749253,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,11,developing,SFI,30830.0,681311.8285714287,0.1,681311.0,0.04525093900783169,308300.0,0.0452509940394328,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,12,developing,SFI,30824.0,822094.8285714287,0.1,822094.0,0.03749445797337456,308240.0,0.037494495763258216,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,13,developed,SI,1200000.0,25349836.6,1.0,25349836.0,0.0473375832331795,1200000.0,0.04733758435360292,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,14,developed,SI,4000000.0,7729130.6,1.0,7729130.0,0.5175226305530405,4000000.0,0.5175226707274946,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,15,developing,SFI,44795.0,255091.8285714286,0.1,255091.0,0.17560342975649998,447950.0,0.17560400014112612,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,16,developed,SI,1200000.0,11694096.6,1.0,11694096.0,0.10261587885292482,1200000.0,0.10261588411793439,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,17,developing,SFI,30830.0,651221.8285714287,0.1,651221.0,0.04734177917167044,308300.0,0.0473418394062845,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,18,developing,SFI,20000.0,468471.8285714286,0.1,468471.0,0.0426920014827542,200000.0,0.04269207699089164,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,19,developing,SFI,1069.0,585957.8285714287,0.1,585957.0,0.0018243633720300882,10690.0,0.0018243659517677919,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,20,developing,SFI,120000.0,160499.82857142854,0.1,160499.0,0.7476643499752738,1200000.0,0.7476682097707774,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,21,developed,SI,1200000.0,5702107.6,1.0,5702107.0,0.21044850153301212,1200000.0,0.21044852367730033,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,22,developed,SI,1200000.0,11780364.6,1.0,11780364.0,0.1018644193745922,1200000.0,0.10186442456277242,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,23,developed,SI,0.0,12470803.6,1.0,12470803.0,0.0,0.0,0.0,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,24,developing,SFI,0.0,2558671.8285714285,0.1,2558671.0,0.0,0.0,0.0,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,25,developed,SI,5000000.0,6513239.6,1.0,6513239.0,0.7676671375639245,5000000.0,0.7676672082814711,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,0,developing,SFI,100000.0,394528.00000000006,0.1,394528.0,0.2534674345040149,1000000.0,0.25346743450401493,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,1,developing,SFI,1069.0,578772.0,0.1,578772.0,0.0018470140227930861,10690.0,0.0018470140227930861,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,2,developed,SI,4000000.0,10108460.533333333,1.0,10108460.0,0.39570812853349224,4000000.0,0.3957081494114831,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,3,developed,SI,2000000.0,11454339.533333333,1.0,11454339.0,0.17460631354429382,2000000.0,0.1746063216742581,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,4,developing,SFI,100000.0,424506.00000000006,0.1,424506.0,0.2355679307241829,1000000.0,0.23556793072418294,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,5,developed,SI,1000000.0,13172728.533333333,1.0,13172728.0,0.075914416475639,1000000.0,0.0759144195492384,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,6,developed,SI,1500000.0,9674615.533333333,1.0,9674615.0,0.15504492088929384,1500000.0,0.15504492943646853,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,7,developing,SFI,443081.0,123815.00000000006,0.1,123815.0,3.5785728708153277,4430810.0,3.5785728708153295,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,8,developing,SFI,30830.0,161493.00000000012,0.1,161493.0,0.1909061073854593,308300.0,0.19090610738545943,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,9,developing,SFI,10000.0,318569.00000000006,0.1,318569.0,0.031390373827961913,100000.0,0.03139037382796192,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,10,developed,SI,3000000.0,10358090.533333333,1.0,10358090.0,0.2896286714569361,3000000.0,0.2896286863697844,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,11,developing,SFI,30830.0,774296.0000000001,0.1,774296.0,0.039816814241582024,308300.0,0.03981681424158203,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,12,developing,SFI,30824.0,915085.0000000001,0.1,915085.0,0.03368430255112913,308240.0,0.03368430255112913,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,13,developed,SI,1200000.0,27905296.533333335,1.0,27905296.0,0.04300258908077111,1200000.0,0.04300258990264787,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,14,developed,SI,880000.0,10607207.533333333,1.0,10607207.0,0.08296245710613136,880000.0,0.0829624612775069,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,15,developing,SFI,44795.0,334111.00000000006,0.1,334111.0,0.13407220953515447,447950.0,0.13407220953515447,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,16,developed,SI,1200000.0,14257872.533333333,1.0,14257872.0,0.08416402918419508,1200000.0,0.08416403233245466,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,17,developing,SFI,30830.0,744206.0000000001,0.1,744206.0,0.041426701746559415,308300.0,0.04142670174655942,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,18,developing,SFI,11800.0,580486.0,0.1,580486.0,0.020327794296503277,118000.0,0.020327794296503277,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,19,developing,SFI,1069.0,708703.0000000001,0.1,708703.0,0.0015083892688474577,10690.0,0.001508389268847458,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,20,developing,SFI,120000.0,164314.0,0.1,164314.0,0.7303090424431272,1200000.0,0.7303090424431272,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,21,developed,SI,2305747.0,7167855.533333333,1.0,7167855.0,0.3216787767662691,2305747.0,0.32167880070118604,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,22,developed,SI,1200000.0,14339297.533333333,1.0,14339297.0,0.08368610785922136,1200000.0,0.08368611097182797,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,23,developed,SI,6000000.0,10236900.533333333,1.0,10236900.0,0.5861149066031106,6000000.0,0.586114937139173,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,24,developing,SFI,128246.0,2554240.0,0.1,2554240.0,0.05020906414432473,1282460.0,0.05020906414432473,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,25,developed,SI,4000000.0,6273515.533333333,1.0,6273515.0,0.6376010354555802,4000000.0,0.6376010896602622,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,0,developing,SFI,200000.0,308004.11428571434,0.1,308004.0,0.6493419753947627,2000000.0,0.6493422163348528,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,1,developing,SFI,1069.0,691179.1142857143,0.1,691179.0,0.001546632382121004,10690.0,0.0015466326378550275,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,2,developed,SI,5000000.0,11356438.266666666,1.0,11356438.0,0.4402788869707471,5000000.0,0.44027889730917386,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,3,developed,SI,11454338.0,6255844.266666667,1.0,6255844.0,1.8309819605057518,11454338.0,1.8309820385546698,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,4,developing,SFI,106000.0,431982.11428571434,0.1,431982.0,0.24538052964362145,1060000.0,0.24538059456181044,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,5,developed,SI,2000000.0,17406934.266666666,1.0,17406934.0,0.11489673996356105,2000000.0,0.11489674172372917,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,6,developed,SI,5000000.0,10944571.266666666,1.0,10944571.0,0.45684749801285046,5000000.0,0.4568475091440313,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,7,developing,SFI,49253.0,188038.11428571434,0.1,188038.0,0.2619309398368172,492530.0,0.26193109903317413,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,8,developing,SFI,0.0,274969.1142857144,0.1,274969.0,0.0,0.0,0.0,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,9,developing,SFI,128246.0,303799.11428571434,0.1,303799.0,0.4221407962348051,1282460.0,0.4221409550393517,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,10,developed,SI,4000000.0,12602021.266666666,1.0,12602021.0,0.3174093992826622,4000000.0,0.3174094059992441,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,11,developing,SFI,30830.0,856942.1142857145,0.1,856942.0,0.035976759090312276,308300.0,0.035976763888337836,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,12,developing,SFI,30824.0,997737.1142857145,0.1,997737.0,0.030893909386208483,308240.0,0.03089391292494916,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,13,developed,SI,1200000.0,32907662.26666667,1.0,32907662.0,0.03646567143772842,1200000.0,0.03646567173322736,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,14,developed,SI,5000000.0,11849653.266666666,1.0,11849653.0,0.4219532747059452,5000000.0,0.4219532842016555,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,15,developing,SFI,44795.0,402792.11428571434,0.1,402792.0,0.1112112139519826,447950.0,0.11121124550636557,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,16,developed,SI,1200000.0,19298578.266666666,1.0,19298578.0,0.06218074634402948,1200000.0,0.06218074720323953,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,17,developing,SFI,30830.0,826852.1142857145,0.1,826852.0,0.03728599040547032,308300.0,0.03728599555906015,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,18,developing,SFI,250000.0,443962.1142857143,0.1,443962.0,0.5631111123124148,2500000.0,0.5631112572697663,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,19,developing,SFI,1069.0,821110.1142857145,0.1,821110.0,0.0013018960324583573,10690.0,0.0013018962136619942,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,20,developing,SFI,120000.0,157790.11428571428,0.1,157790.0,0.7605039171383904,1200000.0,0.7605044679637493,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,21,developed,SI,3000000.0,10365461.266666666,1.0,10365461.0,0.28942272059299706,3000000.0,0.28942272803882046,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,22,developed,SI,30830.0,20558368.266666666,1.0,20558368.0,0.0014996326362140208,30830.0,0.0014996326556660528,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,23,developed,SI,4000000.0,12509026.266666666,1.0,12509026.0,0.31976909431063955,4000000.0,0.3197691011274579,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,24,developing,SFI,0.0,2667716.1142857145,0.1,2667716.0,0.0,0.0,0.0,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,25,developed,SI,5000000.0,7523146.266666667,1.0,7523146.0,0.6646155508306214,5000000.0,0.6646155743886932,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,0,developing,SFI,200000.0,249041.48571428578,0.1,249041.0,0.8030790509716565,2000000.0,0.8030806172477624,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,1,developing,SFI,1069.0,831147.4857142858,0.1,831147.0,0.0012861736555471914,10690.0,0.0012861744071746635,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,2,developed,SI,5000000.0,15115684.933333332,1.0,15115684.0,0.3307822319697817,5000000.0,0.3307822523942681,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,3,developed,SI,1200000.0,13780541.933333334,1.0,13780541.0,0.08707930397841296,1200000.0,0.08707930987615073,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,4,developing,SFI,200000.0,373019.48571428575,0.1,373019.0,0.5361650199507003,2000000.0,0.5361657181001503,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,5,developed,SI,6000000.0,20172117.93333333,1.0,20172117.0,0.29744025985914574,6000000.0,0.2974402736212565,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx)
