run,source_file,round_number,agent_id,agent_group,institution_choice,subsidy,ldf_payout_round,ldf_contribution_round,net_climate_transfer_round
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,17,developing,SFI,0.0,0.0,30830.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,18,developing,SFI,0.0,0.0,11800.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,19,developing,SFI,0.0,0.0,1069.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,20,developing,SFI,0.0,0.0,120000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,21,developed,SI,0.0,0.0,1200000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,22,developed,SI,0.0,0.0,30830.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,23,developed,SI,2074.0,0.0,3000000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,24,developing,SFI,0.0,0.0,100000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,25,developed,SI,0.0,0.0,3000000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,0,developing,SFI,0.0,0.0,100000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,1,developing,SFI,0.0,0.0,1069.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,2,developed,SI,0.0,0.0,1500000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,3,developed,SI,0.0,0.0,1200000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,4,developing,SFI,0.0,0.0,0.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,5,developed,SI,0.0,0.0,3063221.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,6,developed,SI,0.0,0.0,2000000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,7,developing,SFI,0.0,0.0,0.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,8,developing,SFI,0.0,0.0,91782.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,9,developing,SFI,0.0,0.0,128246.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,10,developed,SI,67294.0,0.0,5000000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,11,developing,SFI,0.0,0.0,30830.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,12,developing,SFI,0.0,0.0,30824.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,13,developed,SI,0.0,0.0,1200000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,14,developed,SI,0.0,0.0,4000000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,15,developing,SFI,0.0,0.0,44795.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,16,developed,SI,0.0,0.0,1200000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,17,developing,SFI,0.0,0.0,30830.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,18,developing,SFI,0.0,0.0,20000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,19,developing,SFI,0.0,0.0,1069.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,20,developing,SFI,0.0,0.0,120000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,21,developed,SI,0.0,0.0,1200000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,22,developed,SI,0.0,0.0,1200000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,23,developed,SI,0.0,0.0,0.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,24,developing,SFI,0.0,0.0,0.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,25,developed,SI,67294.0,0.0,5000000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,0,developing,SFI,0.0,0.0,100000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,1,developing,SFI,0.0,0.0,1069.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,2,developed,SI,2664.0,0.0,4000000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,3,developed,SI,0.0,0.0,2000000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,4,developing,SFI,0.0,0.0,100000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,5,developed,SI,0.0,0.0,1000000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,6,developed,SI,0.0,0.0,1500000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,7,developing,SFI,0.0,0.0,443081.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,8,developing,SFI,0.0,0.0,30830.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,9,developing,SFI,0.0,0.0,10000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,10,developed,SI,0.0,0.0,3000000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,11,developing,SFI,0.0,0.0,30830.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,12,developing,SFI,0.0,0.0,30824.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,13,developed,SI,0.0,0.0,1200000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,14,developed,SI,0.0,0.0,880000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,15,developing,SFI,0.0,0.0,44795.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,16,developed,SI,0.0,0.0,1200000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,17,developing,SFI,0.0,0.0,30830.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,18,developing,SFI,0.0,0.0,11800.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,19,developing,SFI,0.0,0.0,1069.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,20,developing,SFI,0.0,0.0,120000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,21,developed,SI,0.0,0.0,2305747.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,22,developed,SI,0.0,0.0,1200000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,23,developed,SI,2664.0,0.0,6000000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,24,developing,SFI,0.0,0.0,128246.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,25,developed,SI,0.0,0.0,4000000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,0,developing,SFI,0.0,0.0,200000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,1,developing,SFI,0.0,0.0,1069.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,2,developed,SI,4442.0,0.0,5000000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,3,developed,SI,4442.0,0.0,11454338.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,4,developing,SFI,0.0,0.0,106000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,5,developed,SI,0.0,0.0,2000000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,6,developed,SI,0.0,0.0,5000000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,7,developing,SFI,0.0,0.0,49253.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,8,developing,SFI,0.0,0.0,0.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,9,developing,SFI,0.0,0.0,128246.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,10,developed,SI,0.0,0.0,4000000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,11,developing,SFI,0.0,0.0,30830.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,12,developing,SFI,0.0,0.0,30824.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,13,developed,SI,0.0,0.0,1200000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,14,developed,SI,0.0,0.0,5000000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,15,developing,SFI,0.0,0.0,44795.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,16,developed,SI,0.0,0.0,1200000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,17,developing,SFI,0.0,0.0,30830.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,18,developing,SFI,0.0,0.0,250000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,19,developing,SFI,0.0,0.0,1069.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,20,developing,SFI,0.0,0.0,120000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,21,developed,SI,0.0,0.0,3000000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,22,developed,SI,0.0,0.0,30830.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,23,developed,SI,0.0,0.0,4000000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,24,developing,SFI,0.0,0.0,0.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,25,developed,SI,0.0,0.0,5000000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,0,developing,SFI,0.0,40500.0,200000.0,-4500.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,1,developing,SFI,0.0,40500.0,1069.0,-4500.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,2,developed,SI,0.0,0.0,5000000.0,-9000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,3,developed,SI,0.0,0.0,1200000.0,-9000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,4,developing,SFI,0.0,40500.0,200000.0,-4500.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,5,developed,SI,0.0,0.0,6000000.0,-9000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,6,developed,SI,0.0,0.0,3000000.0,-9000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,7,developing,SFI,0.0,40500.0,100000.0,-4500.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,8,developing,SFI,0.0,40500.0,30830.0,-4500.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,9,developing,SFI,0.0,40500.0,10000.0,-4500.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,10,developed,SI,204067.0,0.0,10000000.0,-9000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,11,developing,SFI,0.0,40500.0,30830.0,-4500.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,12,developing,SFI,0.0,40500.0,30824.0,-4500.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,13,developed,SI,204067.0,0.0,10000000.0,-9000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,14,developed,SI,0.0,0.0,10000000.0,-9000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,15,developing,SFI,0.0,40500.0,400000.0,-4500.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,16,developed,SI,0.0,0.0,1200000.0,-9000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,17,developing,SFI,0.0,40500.0,30830.0,-4500.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,18,developing,SFI,0.0,40500.0,118000.0,-4500.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,19,developing,SFI,0.0,40500.0,1069.0,-4500.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,20,developing,SFI,0.0,40500.0,120000.0,-4500.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,21,developed,SI,0.0,0.0,3989560.0,-9000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,22,developed,SI,0.0,0.0,1200000.0,-9000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,23,developed,SI,0.0,0.0,10000000.0,-9000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,24,developing,SFI,0.0,40500.0,0.0,-4500.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,25,developed,SI,0.0,0.0,4000000.0,-9000.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,0,developing,SFI,0.0,0.0,120000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,1,developing,SFI,0.0,0.0,1069.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,2,developed,SI,0.0,0.0,8000000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,3,developed,SI,0.0,0.0,5853596.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,4,developing,SFI,0.0,0.0,200000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,5,developed,SI,170675.0,0.0,12000000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,6,developed,SI,0.0,0.0,8000000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,7,developing,SFI,0.0,0.0,150000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,8,developing,SFI,0.0,0.0,30830.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,9,developing,SFI,0.0,0.0,200000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,10,developed,SI,0.0,0.0,4000000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,11,developing,SFI,0.0,0.0,30830.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,12,developing,SFI,0.0,0.0,30824.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,13,developed,SI,170675.0,0.0,12000000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,14,developed,SI,0.0,0.0,5000000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,15,developing,SFI,0.0,0.0,100000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,16,developed,SI,0.0,0.0,1200000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,17,developing,SFI,0.0,0.0,30830.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,18,developing,SFI,0.0,0.0,200000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,19,developing,SFI,0.0,0.0,1069.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,20,developing,SFI,0.0,0.0,120000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,21,developed,SI,0.0,0.0,8000000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,22,developed,SI,0.0,0.0,1200000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,23,developed,SI,0.0,0.0,4000000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,24,developing,SFI,0.0,0.0,128246.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,25,developed,SI,0.0,0.0,8000000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,0,developing,SFI,0.0,0.0,200000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,1,developing,SFI,0.0,0.0,1069.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,2,developed,SI,0.0,0.0,10000000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,3,developed,SI,0.0,0.0,10000000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,4,developing,SFI,0.0,0.0,106000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,5,developed,SI,298409.0,0.0,12000000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,6,developed,SI,0.0,0.0,10000000.0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,7,developing,SFI,0.0,0.0,120000.0,0.0
