run,source_file,round_number,agent_id,agent_group,institution_choice,reputation,reputation_delta,tom_scores_count,record_id
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,13,developed,SI,5.36,1.12,25,REP-R06-A13
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,14,developed,SI,6.08,1.08,25,REP-R06-A14
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,15,developing,SFI,6.56,1.5599999999999996,25,REP-R06-A15
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,16,developed,SI,6.68,0.5999999999999996,25,REP-R06-A16
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,17,developing,SFI,7.04,2.04,25,REP-R06-A17
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,18,developing,SFI,5.48,4.48,25,REP-R06-A18
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,19,developing,SFI,6.68,-0.4800000000000004,25,REP-R06-A19
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,20,developing,SFI,5.36,0.4400000000000004,25,REP-R06-A20
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,21,developed,SI,6.68,1.6799999999999997,25,REP-R06-A21
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,22,developed,SI,5.0,0.0,25,REP-R06-A22
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,23,developed,SI,5.44,4.08,25,REP-R06-A23
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,24,developing,SFI,1.0,0.0,25,REP-R06-A24
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,25,developed,SI,5.0,4.0,25,REP-R06-A25
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,0,developing,SFI,3.88,2.88,25,REP-R07-A0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,1,developing,SFI,5.0,0.08000000000000007,25,REP-R07-A1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,2,developed,SI,1.0,-4.12,25,REP-R07-A2
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,3,developed,SI,1.0,-4.0,25,REP-R07-A3
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,4,developing,SFI,1.0,0.0,25,REP-R07-A4
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,5,developed,SI,1.0,0.0,25,REP-R07-A5
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,6,developed,SI,1.0,-4.6,25,REP-R07-A6
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,7,developing,SFI,1.0,-0.3600000000000001,25,REP-R07-A7
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,8,developing,SFI,5.88,4.88,25,REP-R07-A8
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,9,developing,SFI,1.0,-4.0,25,REP-R07-A9
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,10,developed,SI,5.0,-1.4400000000000004,25,REP-R07-A10
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,11,developing,SFI,6.08,1.08,25,REP-R07-A11
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,12,developing,SFI,6.92,2.24,25,REP-R07-A12
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,13,developed,SI,1.0,-4.36,25,REP-R07-A13
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,14,developed,SI,1.0,-5.08,25,REP-R07-A14
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,15,developing,SFI,6.32,-0.23999999999999932,25,REP-R07-A15
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,16,developed,SI,5.36,-1.3199999999999994,25,REP-R07-A16
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,17,developing,SFI,6.76,-0.28000000000000025,25,REP-R07-A17
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,18,developing,SFI,6.32,0.8399999999999999,25,REP-R07-A18
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,19,developing,SFI,6.8,0.1200000000000001,25,REP-R07-A19
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,20,developing,SFI,4.6,-0.7600000000000007,25,REP-R07-A20
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,21,developed,SI,6.32,-0.35999999999999943,25,REP-R07-A21
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,22,developed,SI,5.0,0.0,25,REP-R07-A22
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,23,developed,SI,5.0,-0.4400000000000004,25,REP-R07-A23
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,24,developing,SFI,5.12,4.12,25,REP-R07-A24
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,25,developed,SI,5.48,0.4800000000000004,25,REP-R07-A25
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,0,developing,SFI,5.0,1.12,25,REP-R08-A0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,1,developing,SFI,5.0,0.0,25,REP-R08-A1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,2,developed,SI,6.68,5.68,25,REP-R08-A2
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,3,developed,SI,6.8,5.8,25,REP-R08-A3
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,4,developing,SFI,1.0,0.0,25,REP-R08-A4
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,5,developed,SI,6.8,5.8,25,REP-R08-A5
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,6,developed,SI,6.2,5.2,25,REP-R08-A6
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,7,developing,SFI,1.0,0.0,25,REP-R08-A7
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,8,developing,SFI,6.24,0.3600000000000003,25,REP-R08-A8
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,9,developing,SFI,7.04,6.04,25,REP-R08-A9
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,10,developed,SI,6.68,1.6799999999999997,25,REP-R08-A10
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,11,developing,SFI,5.12,-0.96,25,REP-R08-A11
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,12,developing,SFI,5.12,-1.7999999999999998,25,REP-R08-A12
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,13,developed,SI,6.16,5.16,25,REP-R08-A13
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,14,developed,SI,4.04,3.04,25,REP-R08-A14
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,15,developing,SFI,6.8,0.47999999999999954,25,REP-R08-A15
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,16,developed,SI,5.0,-0.3600000000000003,25,REP-R08-A16
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,17,developing,SFI,6.56,-0.20000000000000018,25,REP-R08-A17
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,18,developing,SFI,5.4,-0.9199999999999999,25,REP-R08-A18
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,19,developing,SFI,4.84,-1.96,25,REP-R08-A19
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,20,developing,SFI,6.88,2.2800000000000002,25,REP-R08-A20
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,21,developed,SI,4.04,-2.2800000000000002,25,REP-R08-A21
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,22,developed,SI,5.24,0.2400000000000002,25,REP-R08-A22
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,23,developed,SI,1.0,-4.0,25,REP-R08-A23
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,24,developing,SFI,1.0,-4.12,25,REP-R08-A24
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,25,developed,SI,6.48,1.0,25,REP-R08-A25
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,0,developing,SFI,5.0,0.0,25,REP-R09-A0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,1,developing,SFI,5.0,0.0,25,REP-R09-A1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,2,developed,SI,4.92,-1.7599999999999998,25,REP-R09-A2
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,3,developed,SI,5.0,-1.7999999999999998,25,REP-R09-A3
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,4,developing,SFI,6.08,5.08,25,REP-R09-A4
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,5,developed,SI,5.0,-1.7999999999999998,25,REP-R09-A5
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,6,developed,SI,6.8,0.5999999999999996,25,REP-R09-A6
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,7,developing,SFI,6.72,5.72,25,REP-R09-A7
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,8,developing,SFI,7.2,0.96,25,REP-R09-A8
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,9,developing,SFI,5.0,-2.04,25,REP-R09-A9
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,10,developed,SI,5.48,-1.1999999999999993,25,REP-R09-A10
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,11,developing,SFI,5.36,0.2400000000000002,25,REP-R09-A11
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,12,developing,SFI,6.44,1.3200000000000003,25,REP-R09-A12
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,13,developed,SI,5.0,-1.1600000000000001,25,REP-R09-A13
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,14,developed,SI,4.4,0.3600000000000003,25,REP-R09-A14
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,15,developing,SFI,6.2,-0.5999999999999996,25,REP-R09-A15
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,16,developed,SI,5.56,0.5599999999999996,25,REP-R09-A16
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,17,developing,SFI,5.84,-0.7199999999999998,25,REP-R09-A17
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,18,developing,SFI,6.56,1.1599999999999993,25,REP-R09-A18
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,19,developing,SFI,5.0,0.16000000000000014,25,REP-R09-A19
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,20,developing,SFI,6.32,-0.5599999999999996,25,REP-R09-A20
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,21,developed,SI,5.0,0.96,25,REP-R09-A21
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,22,developed,SI,5.24,0.0,25,REP-R09-A22
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,23,developed,SI,6.32,5.32,25,REP-R09-A23
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,24,developing,SFI,5.12,4.12,25,REP-R09-A24
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,25,developed,SI,4.72,-1.7600000000000007,25,REP-R09-A25
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,0,developing,SFI,6.32,1.3200000000000003,25,REP-R10-A0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,1,developing,SFI,5.0,0.0,25,REP-R10-A1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,2,developed,SI,5.0,0.08000000000000007,25,REP-R10-A2
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,3,developed,SI,5.24,0.2400000000000002,25,REP-R10-A3
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,4,developing,SFI,5.6,-0.4800000000000004,25,REP-R10-A4
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,5,developed,SI,4.76,-0.2400000000000002,25,REP-R10-A5
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,6,developed,SI,6.2,-0.5999999999999996,25,REP-R10-A6
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,7,developing,SFI,5.12,-1.5999999999999996,25,REP-R10-A7
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,8,developing,SFI,1.0,-6.2,25,REP-R10-A8
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,9,developing,SFI,8.0,3.0,25,REP-R10-A9
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,10,developed,SI,5.96,0.47999999999999954,25,REP-R10-A10
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,11,developing,SFI,7.4,2.04,25,REP-R10-A11
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,12,developing,SFI,6.44,0.0,25,REP-R10-A12
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,13,developed,SI,5.0,0.0,25,REP-R10-A13
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,14,developed,SI,5.72,1.3199999999999994,25,REP-R10-A14
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,15,developing,SFI,5.96,-0.2400000000000002,25,REP-R10-A15
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,16,developed,SI,5.24,-0.3199999999999994,25,REP-R10-A16
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,17,developing,SFI,5.36,-0.47999999999999954,25,REP-R10-A17
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,18,developing,SFI,6.6,0.040000000000000036,25,REP-R10-A18
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,19,developing,SFI,5.24,0.2400000000000002,25,REP-R10-A19
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,20,developing,SFI,6.96,0.6399999999999997,25,REP-R10-A20
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,21,developed,SI,4.6,-0.40000000000000036,25,REP-R10-A21
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,22,developed,SI,5.12,-0.1200000000000001,25,REP-R10-A22
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,23,developed,SI,4.28,-2.04,25,REP-R10-A23
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,24,developing,SFI,1.0,-4.12,25,REP-R10-A24
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,25,developed,SI,6.2,1.4800000000000004,25,REP-R10-A25
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,0,developing,SFI,6.32,0.0,25,REP-R11-A0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,1,developing,SFI,5.0,0.0,25,REP-R11-A1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,2,developed,SI,5.12,0.1200000000000001,25,REP-R11-A2
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,3,developed,SI,6.44,1.2000000000000002,25,REP-R11-A3
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,4,developing,SFI,5.12,-0.47999999999999954,25,REP-R11-A4
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,5,developed,SI,5.0,0.2400000000000002,25,REP-R11-A5
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,6,developed,SI,7.08,0.8799999999999999,25,REP-R11-A6
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,7,developing,SFI,5.4,0.28000000000000025,25,REP-R11-A7
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,8,developing,SFI,7.88,6.88,25,REP-R11-A8
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,9,developing,SFI,5.6,-2.4000000000000004,25,REP-R11-A9
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,10,developed,SI,5.84,-0.1200000000000001,25,REP-R11-A10
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,11,developing,SFI,5.36,-2.04,25,REP-R11-A11
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,12,developing,SFI,6.32,-0.1200000000000001,25,REP-R11-A12
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,13,developed,SI,5.24,0.2400000000000002,25,REP-R11-A13
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,14,developed,SI,3.0,-2.7199999999999998,25,REP-R11-A14
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,15,developing,SFI,4.16,-1.7999999999999998,25,REP-R11-A15
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,16,developed,SI,6.32,1.08,25,REP-R11-A16
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,17,developing,SFI,5.48,0.1200000000000001,25,REP-R11-A17
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,18,developing,SFI,7.4,0.8000000000000007,25,REP-R11-A18
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,19,developing,SFI,5.12,-0.1200000000000001,25,REP-R11-A19
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,20,developing,SFI,5.72,-1.2400000000000002,25,REP-R11-A20
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,21,developed,SI,6.68,2.08,25,REP-R11-A21
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,22,developed,SI,5.0,-0.1200000000000001,25,REP-R11-A22
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,23,developed,SI,3.4,-0.8800000000000003,25,REP-R11-A23
